source	score	norm	pval
GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS	-0.70229375	-2.261236	0.0
GOBP_CELLULAR_RESPONSE_TO_STARVATION	0.68552697	1.7238661	0.0
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.66370773	1.640262	0.0
GOBP_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	0.9530323	1.6935605	0.0
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.74458957	1.7183682	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C2_T_CELL	0.77765685	1.8898956	0.0
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS	0.65042496	1.6716899	0.0
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	0.6181169	1.5804225	0.0
BUSSLINGER_GASTRIC_OXYNTIC_ENTEROCHROMAFFIN_LIKE_CELLS	-0.56372267	-1.7075388	0.0
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	-0.43067625	-1.4115342	0.0
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	0.5873203	1.5006213	0.0
GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS	-0.38488314	-1.4188949	0.0
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	0.6613433	1.7228234	0.0
FAN_OVARY_CL5_HEALTHY_SELECTABLE_FOLLICLE_THECAL_CELL	0.58581066	1.5436983	0.0
FAN_OVARY_CL4_T_LYMPHOCYTE_NK_CELL_1	0.76220465	1.9658308	0.0
FAN_OVARY_CL3_MATURE_CUMULUS_GRANULOSA_CELL_1	0.59340316	1.5401108	0.0
FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1	0.7697602	1.9127018	0.0
FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL	0.7099193	1.8435413	0.0
FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	0.67643034	1.7448882	0.0
FAN_OVARY_CL14_MATURE_SMOOTH_MUSCLE_CELL	0.6458568	1.704995	0.0
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	0.5919361	1.5342838	0.0
GAUTAM_EYE_CHOROID_SCLERA_FIBROBLASTS	0.6072487	1.5538086	0.0
GAUTAM_EYE_CHOROID_SCLERA_CHOROID_ENDOTHELIAL_CELLS	0.6767392	1.6914489	0.0
KEGG_OXIDATIVE_PHOSPHORYLATION	0.75722295	1.7877246	0.0
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.9118568	1.6187395	0.0
GOBP_RESPONSE_TO_STARVATION	0.69265515	1.7544558	0.0
HU_FETAL_RETINA_AMACRINE	-0.7510981	-2.1679702	0.0
GOBP_ER_NUCLEUS_SIGNALING_PATHWAY	0.8476684	1.7745948	0.0
GOBP_ERYTHROCYTE_HOMEOSTASIS	0.6611142	1.6322736	0.0
HU_FETAL_RETINA_BLOOD	0.6642982	1.7582792	0.0
FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	0.81309193	2.0504498	0.0
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	0.7233409	1.7842759	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C1_OSSIFICATION_STROMAL_CELL	0.6450432	1.6348362	0.0
GOBP_GLUCOSE_METABOLIC_PROCESS	0.64007425	1.6058238	0.0
BUSSLINGER_GASTRIC_METALLOTHIONEIN_CELLS	0.75846297	1.8431042	0.0
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	0.797796	1.7618487	0.0
GOBP_COGNITION	-0.362691	-1.294236	0.0
GOBP_TISSUE_MIGRATION	0.6815195	1.5880622	0.0
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	0.7636728	1.7758659	0.0
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	0.7415294	1.748802	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON	-0.6319756	-1.7376897	0.0
GOBP_REGULATION_OF_HEART_RATE	-0.5047493	-1.587822	0.0
