source	score	norm	pval
AIZARANI_LIVER_C10_MVECS_1	0.49268872	1.6340873	0.0
ZHONG_PFC_C1_OPC	-0.6676829	-2.0590138	0.0
ZHONG_PFC_C1_MICROGLIA	-0.6521872	-1.9451618	0.0
AIZARANI_LIVER_C17_HEPATOCYTES_3	0.69458765	1.8707355	0.0
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	-0.78662425	-2.2081568	0.0
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	-0.54815584	-1.6755109	0.0
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	-0.6598614	-1.8634744	0.0
TRAVAGLINI_LUNG_CLUB_CELL	-0.61919016	-1.7503033	0.0
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	-0.6240456	-1.6669524	0.0
GOBP_SISTER_CHROMATID_SEGREGATION	-0.6142855	-1.7787638	0.0
GOBP_RRNA_METABOLIC_PROCESS	-0.51520544	-1.5394653	0.0
GOBP_RRNA_PROCESSING	-0.5219991	-1.5403374	0.0
MANNO_MIDBRAIN_NEUROTYPES_HPROGBP	-0.57979447	-1.825754	0.0
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	0.7359831	1.8596096	0.0
GOBP_NUCLEUS_LOCALIZATION	-0.86046547	-1.6665088	0.0
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	0.8287447	1.7390935	0.0
GOBP_REGULATION_OF_CYTOKINESIS	-0.66671705	-1.6633223	0.0
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	-0.6169132	-1.6340455	0.0
GOBP_SPINAL_CORD_DEVELOPMENT	-0.657473	-1.6971498	0.0
MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL	-0.52709264	-1.6561599	0.0
MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS	-0.6667057	-1.8394454	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRN	-0.58869267	-1.860513	0.0
MENON_FETAL_KIDNEY_4_PODOCYTES	0.5462327	1.676367	0.0
GOBP_CYTOPLASMIC_TRANSLATION	-0.67264676	-1.9142877	0.0
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	-0.55654365	-1.5549285	0.0
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	-0.67788535	-1.7591918	0.0
GOBP_MICROTUBULE_DEPOLYMERIZATION	-0.7375656	-1.7357701	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_3_CELL	0.50324535	1.6073028	0.0
GOBP_MRNA_TRANSCRIPTION	0.7334447	1.7881463	0.0
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	0.7143271	1.7721477	0.0
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	-0.77024895	-1.7733449	0.0
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	-0.62956965	-1.706089	0.0
RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	0.45077926	1.4800867	0.0
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	-0.593276	-1.7595371	0.0
GOBP_EMBRYONIC_HEMOPOIESIS	0.8810352	1.77037	0.0
HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL	-0.5886606	-1.8182423	0.0
HE_LIM_SUN_FETAL_LUNG_C2_PROMONOCYTE_LIKE_CELL	-0.6685065	-2.06978	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NEUROENDOCRINE_CELL	-0.5006163	-1.5214696	0.0
GOBP_MESODERM_DEVELOPMENT	0.58307457	1.6683033	0.0
HE_LIM_SUN_FETAL_LUNG_C3_OMD_POS_ENDOTHELIAL_CELL	0.4406522	1.5034013	0.0
GOBP_BODY_FLUID_SECRETION	0.63429165	1.7364783	0.0
GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	-0.85906905	-1.7239717	0.0
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	-0.64897937	-1.7220267	0.0
HE_LIM_SUN_FETAL_LUNG_C0_EARLY_FIBROBLAST	-0.71317583	-1.8643334	0.0
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	-0.75680107	-1.8311836	0.0
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	-0.5120457	-1.6410081	0.0
HE_LIM_SUN_FETAL_LUNG_C6_DEUTEROSOMAL_CELL	-0.6192844	-1.8361169	0.0
HE_LIM_SUN_FETAL_LUNG_C7_FGFBP2_POS_NEURAL_PROGENITOR_CELL	0.71355885	1.7949276	0.0
HU_FETAL_RETINA_AMACRINE	-0.7819353	-1.9677328	0.0
HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	-0.5780476	-1.7854514	0.0
HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NEUROENDOCRINE_CELL	-0.52625674	-1.5439636	0.0
HE_LIM_SUN_FETAL_LUNG_C1_EARLY_TIP_CELL	-0.66214883	-1.8887706	0.0
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	0.94392586	1.8342329	0.0
GOBP_MAST_CELL_MIGRATION	0.9069321	1.8014282	0.0
GOBP_MAST_CELL_CHEMOTAXIS	0.92215717	1.8204521	0.0
GOBP_REGULATION_OF_GLIOGENESIS	-0.6465626	-1.6989115	0.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.5291451	1.7249933	0.0
GOBP_RESPONSE_TO_FUNGUS	0.7078566	1.7844254	0.0
DESCARTES_FETAL_STOMACH_ENS_NEURONS	-0.7075437	-1.834965	0.0
DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	0.5230613	1.6996542	0.0
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	-0.59362715	-1.6918	0.0
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	-0.6828533	-2.0526042	0.0
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.8935542	1.9494302	0.0
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	-0.6205275	-1.8297048	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBM	-0.61228055	-1.8986076	0.0
HALLMARK_MTORC1_SIGNALING	0.53086644	1.6371646	0.0
GOBP_CALCITONIN_FAMILY_RECEPTOR_SIGNALING_PATHWAY	0.94325536	1.7072902	0.0
GOBP_MACROPHAGE_DIFFERENTIATION	0.71584177	1.8475487	0.0
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	0.6533472	1.9103054	0.0
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	0.7325099	1.8288826	0.0
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	-0.6333004	-1.7052987	0.0
HALLMARK_E2F_TARGETS	-0.7069867	-2.0745513	0.0
GOBP_RESPONSE_TO_INTERLEUKIN_15	0.9144915	1.7017008	0.0
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	-0.5449474	-1.6092143	0.0
GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT	0.8323884	1.9297878	0.0
LAKE_ADULT_KIDNEY_C30_IMMUNE_CELLS_MACROPHAGES	0.9329908	1.6888083	0.0
HALLMARK_G2M_CHECKPOINT	-0.65459204	-1.9126717	0.0
HU_FETAL_RETINA_RPE	0.45929998	1.5186892	0.0
GOBP_PYRUVATE_METABOLIC_PROCESS	0.6641799	1.8898783	0.0
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	0.56488323	1.6685307	0.0
HALLMARK_SPERMATOGENESIS	-0.6460466	-1.745515	0.0
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.500831	1.6153953	0.0
GOBP_CORONARY_VASCULATURE_DEVELOPMENT	0.73624563	1.7274581	0.0
GOBP_CYTOKINESIS	-0.6342807	-1.776593	0.0
LAKE_ADULT_KIDNEY_C13_THICK_ASCENDING_LIMB	0.66230994	1.916905	0.0
LAKE_ADULT_KIDNEY_C14_DISTAL_CONVOLUTED_TUBULE	0.59786046	1.8217121	0.0
LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE	0.6319195	1.9226617	0.0
LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	0.54875153	1.7248538	0.0
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	0.8176521	1.8286335	0.0
GOBP_NUCLEAR_MIGRATION	-0.86813223	-1.6296248	0.0
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	0.6674589	1.85352	0.0
LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX	0.54377687	1.6158314	0.0
LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES	0.5904705	1.7411834	0.0
LAKE_ADULT_KIDNEY_C21_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_B	0.67370147	1.9468007	0.0
HALLMARK_GLYCOLYSIS	0.64300984	2.0327568	0.0
HALLMARK_HYPOXIA	0.6894987	2.203876	0.0
DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	0.573288	1.7691424	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	-0.58851296	-1.8599266	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNPROG	-0.52791363	-1.6025546	0.0
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	-0.5283122	-1.6811142	0.0
LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	0.64313185	1.981519	0.0
LAKE_ADULT_KIDNEY_C3_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S1_S2	0.5413533	1.6724334	0.0
MANNO_MIDBRAIN_NEUROTYPES_BASAL	-0.69984466	-1.7509942	0.0
LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS	0.5952397	1.8867409	0.0
LAKE_ADULT_KIDNEY_C2_PODOCYTES	0.5837261	1.8375922	0.0
LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2	0.7253693	2.0017555	0.0
LAKE_ADULT_KIDNEY_C27_VASCULAR_SMOOTH_MUSCLE_CELLS_AND_PERICYTES	0.60340905	1.8506613	0.0
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	0.8167244	1.819757	0.0
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	-0.65278894	-1.8338487	0.0
GOBP_CHROMOSOME_SEPARATION	-0.7446767	-1.8568248	0.0
GOBP_SYNAPSE_MATURATION	-0.7142541	-1.6608385	0.0
KEGG_TYPE_II_DIABETES_MELLITUS	-0.7715774	-1.8056206	0.0
GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	0.9122837	1.9403665	0.0
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	-0.55756116	-1.5641471	0.0
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ADAPTATION	0.93523747	1.8910754	0.0
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	-0.7449559	-1.7713883	0.0
