source	score	norm	pval
AIZARANI_LIVER_C10_MVECS_1	0.6338908	1.8775462	0.0
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	-0.74579173	-1.758702	0.0
ZHONG_PFC_C3_ASTROCYTE	-0.5442921	-1.6790606	0.0
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	0.70152545	1.7620912	0.0
AIZARANI_LIVER_C9_LSECS_1	0.68682593	2.0312624	0.0
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	-0.6764541	-2.0286024	0.0
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	0.60280013	1.712987	0.0
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	0.65303504	1.7971305	0.0
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	0.71405184	1.902733	0.0
DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES	-0.7201831	-1.8607864	0.0
DESCARTES_FETAL_CEREBRUM_ASTROCYTES	0.70027095	1.9538623	0.0
BUSSLINGER_DUODENAL_STEM_CELLS	-0.55080974	-1.6552131	0.0
DESCARTES_FETAL_MUSCLE_MYELOID_CELLS	0.60645133	1.625963	0.0
GOBP_MAINTENANCE_OF_LOCATION	0.58715934	1.6301004	0.0
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.82082415	1.7788883	0.0
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	0.7226551	1.8680124	0.0
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	0.7155351	1.8369704	0.0
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	0.6470869	1.679432	0.0
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	0.9623782	1.6757884	0.0
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	0.62264633	1.6391486	0.0
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	0.7333346	1.7814348	0.0
JONES_OVARY_ENDOTHELIAL	0.6373535	1.7911958	0.0
HU_FETAL_RETINA_RPE	0.7147207	2.113436	0.0
KEGG_RIBOSOME	-0.7991264	-2.1590543	0.0
JONES_OVARY_NK_CELL	0.70212525	1.8066748	0.0
JONES_OVARY_PERICYTE	0.62716085	1.7713519	0.0
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	0.67871416	1.6547477	0.0
JONES_OVARY_MACROPHAGE	0.534502	1.5645972	0.0
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	0.7166921	1.8754976	0.0
SU_HO_FOETAL_FEMUR_C0_TRANSITIONING_CELL	-0.6449536	-1.8688033	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C5_VASCULAR_SMOOTH_MUSCLE_CELL	0.62264454	1.6497579	0.0
GOBP_GRANULOCYTE_MIGRATION	0.61123544	1.5787883	0.0
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.75562644	1.7907592	0.0
HALLMARK_IL2_STAT5_SIGNALING	0.56384647	1.5906242	0.0
HALLMARK_INFLAMMATORY_RESPONSE	0.63900906	1.8097612	0.0
GOBP_EPITHELIAL_CELL_DEVELOPMENT	0.56188035	1.5713345	0.0
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.65726185	1.770451	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS	0.68447274	1.7567289	0.0
HALLMARK_ANDROGEN_RESPONSE	0.7425507	1.8987489	0.0
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	0.74264574	1.7490197	0.0
FAN_EMBRYONIC_CTX_NSC_2	-0.64114064	-1.9172544	0.0
FAN_EMBRYONIC_CTX_OPC	-0.74079615	-1.7766347	0.0
FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	-0.61592245	-1.7224091	0.0
FAN_OVARY_CL10_PUTATIVE_EARLY_ATRESIA_GRANULOSA_CELL	-0.57420576	-1.689379	0.0
GOBP_ENDOTHELIAL_CELL_MIGRATION	0.564054	1.6077178	0.0
FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	0.6678925	1.8854191	0.0
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	0.61698043	1.8470619	0.0
FAN_EMBRYONIC_CTX_MICROGLIA_1	-0.71763396	-2.031001	0.0
DESCARTES_FETAL_STOMACH_ENS_NEURONS	-0.72611964	-1.8573434	0.0
GOBP_SISTER_CHROMATID_SEGREGATION	-0.5664597	-1.6264043	0.0
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	-0.6118767	-1.727475	0.0
TRAVAGLINI_LUNG_CLUB_CELL	-0.5932358	-1.6445508	0.0
