source	score	norm	pval
DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS	0.7292851	1.6120993	0.0
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	0.77096814	1.6629796	0.0
AIZARANI_LIVER_C3_NK_NKT_CELLS_2	0.73958784	1.6490716	0.0
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0.68700415	1.5123961	0.0
GOBP_ELECTRON_TRANSPORT_CHAIN	0.7230898	1.5631114	0.0
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	-0.36023688	-1.4540383	0.0
BUSSLINGER_DUODENAL_STEM_CELLS	0.756039	1.7061864	0.0
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	0.7568803	1.7056515	0.0
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	0.71595883	1.5643978	0.0
RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS	0.6915932	1.5562786	0.0
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY	0.65610677	1.473541	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRN	0.75069344	1.7003942	0.0
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	-0.31926817	-1.1878154	0.0
MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS	0.8241214	1.7866985	0.0
GOBP_MICROTUBULE_POLYMERIZATION	0.7570055	1.599248	0.0
GOBP_NEUROTRANSMITTER_SECRETION	0.6989624	1.5617303	0.0
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	0.6236972	1.408975	0.0
GOBP_NEUROTRANSMITTER_TRANSPORT	0.65603006	1.480356	0.0
KEGG_HUNTINGTONS_DISEASE	0.695615	1.5422825	0.0
GOBP_PROTEIN_POLYMERIZATION	0.6449783	1.447667	0.0
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	0.6859471	1.5032	0.0
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	0.7749117	1.5808866	0.0
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	0.72824544	1.6069927	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_MELANOCYTES	0.6935823	1.5507945	0.0
GOBP_NEURON_PROJECTION_GUIDANCE	0.6294125	1.4126036	0.0
GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING	0.9560599	1.4969982	0.0
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	0.6945682	1.4904143	0.0
GOBP_REGULATED_EXOCYTOSIS	0.62076604	1.3835465	0.0
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	0.802325	1.5709145	0.0
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	0.8956221	1.670872	0.0
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	0.7075558	1.5869528	0.0
