source	score	norm	pval
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	-0.4984323	-1.648822	0.0
HE_LIM_SUN_FETAL_LUNG_C0_INTERM_CHONDROCYTE	-0.6812667	-1.9898148	0.0
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	-0.7472576	-1.9117908	0.0
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	-0.8199309	-1.7680902	0.0
HU_FETAL_RETINA_RPC	-0.6819376	-2.1141636	0.0
KEGG_ECM_RECEPTOR_INTERACTION	-0.5818029	-1.735307	0.0
KEGG_CELL_CYCLE	-0.51501757	-1.5473261	0.0
KEGG_AXON_GUIDANCE	0.6373748	1.5634109	0.0
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	-0.88520944	-1.9355795	0.0
GOBP_ERYTHROCYTE_HOMEOSTASIS	-0.52120316	-1.6015451	0.0
HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_2_CELL	-0.39615119	-1.3998014	0.0
GOBP_RESPONSE_TO_IONIZING_RADIATION	-0.55959797	-1.7247304	0.0
GOBP_RESPONSE_TO_RETINOIC_ACID	-0.5045305	-1.4967926	0.0
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.567428	-1.8885486	0.0
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.6188784	-1.8875084	0.0
HALLMARK_INFLAMMATORY_RESPONSE	-0.5997458	-2.0026836	0.0
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.5464264	-1.596478	0.0
HALLMARK_IL2_STAT5_SIGNALING	-0.49351227	-1.6364679	0.0
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	-0.4389013	-1.541223	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	-0.73978204	-2.3482804	0.0
HALLMARK_HYPOXIA	-0.4645871	-1.5564163	0.0
GAUTAM_EYE_CORNEA_FIBROBLASTS	-0.5360773	-1.7603041	0.0
GAUTAM_EYE_CORNEA_CONJUNCTIVAL_CELLS	-0.48684725	-1.4926271	0.0
GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS	-0.5711843	-1.7652992	0.0
GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS	0.6504242	1.714011	0.0
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	-0.49700344	-1.5273291	0.0
GOBP_MIRNA_TRANSCRIPTION	-0.7199578	-2.0639095	0.0
GOBP_MIRNA_METABOLIC_PROCESS	-0.6449252	-1.8757734	0.0
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	0.5928495	1.5368015	0.0
GOBP_HOMOLOGOUS_RECOMBINATION	-0.7206934	-1.8207772	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON	0.8130355	1.7803562	0.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.5088301	-1.7411083	0.0
HALLMARK_COAGULATION	-0.60409516	-1.9032853	0.0
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	0.76589674	1.6845359	0.0
GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	-0.9585669	-1.6350454	0.0
HE_LIM_SUN_FETAL_LUNG_C2_PROMONOCYTE_LIKE_CELL	-0.5314033	-1.8822142	0.0
HE_LIM_SUN_FETAL_LUNG_C2_CXCL9_POS_MACROPHAGE_CELL	-0.51314235	-1.6381074	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NE_PRECURSOR_CELL	0.6333139	1.6900803	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NEUROENDOCRINE_CELL	0.62287027	1.6313155	0.0
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	-0.76587397	-1.8861936	0.0
GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS	-0.8197097	-1.7973433	0.0
GOBP_SODIUM_ION_HOMEOSTASIS	-0.6682031	-1.7042	0.0
GOBP_CARTILAGE_DEVELOPMENT	-0.49970376	-1.6505295	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MATURE_NEURONS	0.6421872	1.6186812	0.0
KEGG_RIBOSOME	-0.6147487	-1.907513	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS	0.7507517	1.8482925	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_GLOBOSE_BASAL_CELLS	0.8747633	1.8367411	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS	-0.55928767	-1.7205734	0.0
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	-0.42844582	-1.39686	0.0
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.7633954	1.729116	0.0
GOBP_DNA_TEMPLATED_DNA_REPLICATION	-0.500928	-1.5334437	0.0
AIZARANI_LIVER_C32_MVECS_3	-0.61720717	-1.9755927	0.0
GOBP_REGULATION_OF_STEROL_TRANSPORT	-0.6259124	-1.7230562	0.0
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	-0.7895701	-1.924263	0.0
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	-0.7213907	-1.9867718	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	-0.59327996	-1.7363219	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA	-0.59496194	-1.8534217	0.0
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	-0.6991831	-1.9839096	0.0
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	-0.6115346	-1.837031	0.0
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	-0.5262274	-1.5684396	0.0
FAN_EMBRYONIC_CTX_NSC_2	-0.4983034	-1.6758878	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	-0.6125558	-2.0318744	0.0
FAN_EMBRYONIC_CTX_ASTROCYTE_2	-0.67454165	-2.185856	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	-0.49417335	-1.5550711	0.0
GOBP_MICROTUBULE_BUNDLE_FORMATION	0.6273683	1.5297482	0.0
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	-0.6014338	-1.7660451	0.0
FAN_OVARY_CL5_HEALTHY_SELECTABLE_FOLLICLE_THECAL_CELL	-0.37486506	-1.3084658	0.0
FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1	-0.5028229	-1.5617102	0.0
FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	-0.4938219	-1.6292607	0.0
FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	-0.52271295	-1.706609	0.0
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	-0.52047646	-1.6775126	0.0
FAN_EMBRYONIC_CTX_MICROGLIA_1	-0.64097047	-2.132179	0.0
FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	0.64846593	1.6377894	0.0
FAN_EMBRYONIC_CTX_BRAIN_MYELOID	-0.5597247	-1.8801433	0.0
GOBP_NEUROTRANSMITTER_TRANSPORT	0.61613137	1.5801514	0.0
GOBP_NEUROTRANSMITTER_SECRETION	0.6721572	1.6605562	0.0
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	-0.7791688	-2.0495625	0.0
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	-0.81043607	-1.7183195	0.0
GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	-0.53744954	-1.5686203	0.0
GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	-0.44652048	-1.493367	0.0
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	-0.5118578	-1.6186999	0.0
GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION	-0.65469027	-1.959842	0.0
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	-0.5111464	-1.5790496	0.0
GOBP_GASTRULATION	-0.46218053	-1.4675647	0.0
AIZARANI_LIVER_C39_EPCAM_POS_BILE_DUCT_CELLS_4	-0.48447502	-1.6056539	0.0
HU_FETAL_RETINA_AMACRINE	0.8173047	1.8901646	0.0
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL	0.68065584	1.6817089	0.0
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_CHODL_POS_NEURON_CELL	0.75748295	1.699678	0.0
DESCARTES_FETAL_LIVER_LYMPHOID_CELLS	0.71291983	1.6545812	0.0
DESCARTES_FETAL_KIDNEY_STROMAL_CELLS	-0.5298774	-1.7398978	0.0
GOBP_MYELOID_CELL_HOMEOSTASIS	-0.49753296	-1.5640787	0.0
AIZARANI_LIVER_C10_MVECS_1	-0.46219578	-1.602205	0.0
MENON_FETAL_KIDNEY_9_ENDOTHELIAL_CELLS	-0.5512186	-1.67583	0.0
MENON_FETAL_KIDNEY_5_PROXIMAL_TUBULE_CELLS	-0.46806696	-1.455977	0.0
MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	-0.533771	-1.6226735	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRN	0.7867209	2.079618	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	-0.6263177	-2.1927593	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRGL1	-0.54953814	-2.044971	0.0
MANNO_MIDBRAIN_NEUROTYPES_HPROGM	-0.5078534	-1.8022201	0.0
GOBP_CELL_MATRIX_ADHESION	-0.36050132	-1.2211809	0.0
CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE	-0.67385244	-1.9544206	0.0
CUI_DEVELOPING_HEART_C8_MACROPHAGE	-0.4174255	-1.5086662	0.0
CUI_DEVELOPING_HEART_C7_MAST_CELL	-0.41441774	-1.3898834	0.0
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	-0.52274686	-1.6602145	0.0
TRAVAGLINI_LUNG_PLASMACYTOID_DENDRITIC_CELL	0.6500402	1.5620773	0.0
TRAVAGLINI_LUNG_PERICYTE_CELL	-0.56607616	-1.8167794	0.0
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	-0.49796087	-1.6439424	0.0
DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	0.7353969	1.7295941	0.0
BUSSLINGER_DUODENAL_STEM_CELLS	-0.4179438	-1.3959798	0.0
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	-0.5108136	-1.5889364	0.0
GOBP_PROTEIN_EXPORT_FROM_NUCLEUS	-0.66641647	-1.7069854	0.0
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	0.72412187	1.7934077	0.0
ZHONG_PFC_C7_ORG_UNDERGOING_NEURONAL_DIFFERENTIATION	0.7173627	1.6461383	0.0
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	-0.41656813	-1.3636265	0.0
ZHONG_PFC_C5_BCL11B_CALB2_POS_INP	0.8625717	1.6565851	0.0
ZHONG_PFC_C3_ASTROCYTE	0.76285315	2.0113678	0.0
ZHONG_PFC_C1_OPC	-0.6276061	-2.1378288	0.0
ZHONG_PFC_C1_MICROGLIA	-0.5150655	-1.7372355	0.0
DESCARTES_FETAL_PANCREAS_ENS_GLIA	-0.66856754	-1.9010334	0.0
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	-0.44669825	-1.4386913	0.0
HE_LIM_SUN_FETAL_LUNG_C0_ASPN_POS_CHONDROCYTE	-0.6403191	-2.0310469	0.0
GOBP_REGULATION_OF_TUBE_SIZE	-0.46002063	-1.4736848	0.0
GOBP_REGULATION_OF_WOUND_HEALING	-0.49923238	-1.5054302	0.0
GOBP_FACE_MORPHOGENESIS	-0.72853744	-1.7356613	0.0
GOBP_FACE_DEVELOPMENT	-0.66385645	-1.722687	0.0
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	-0.58459234	-1.6330376	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_2_CELL	-0.40889415	-1.4687698	0.0
