source	score	norm	pval
AIZARANI_LIVER_C10_MVECS_1	-0.42865935	-1.4083492	0.0
AIZARANI_LIVER_C11_HEPATOCYTES_1	-0.53916943	-1.7494916	0.0
ZHONG_PFC_MAJOR_TYPES_OPC	0.8441881	2.0332825	0.0
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	0.6694264	1.7741734	0.0
AIZARANI_LIVER_C9_LSECS_1	-0.456775	-1.5390409	0.0
DESCARTES_FETAL_HEART_VISCERAL_NEURONS	0.7260627	1.7118417	0.0
DESCARTES_FETAL_INTESTINE_ENS_NEURONS	0.6786166	1.6963814	0.0
TRAVAGLINI_LUNG_MACROPHAGE_CELL	-0.57855	-1.835267	0.0
MENON_FETAL_KIDNEY_4_PODOCYTES	-0.50217336	-1.547847	0.0
TRAVAGLINI_LUNG_LYMPHATIC_CELL	-0.4358303	-1.4194918	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRN	0.571422	1.5621507	0.0
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	0.70742726	1.6735004	0.0
GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL	0.89136916	1.6180912	0.0
GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	0.90661293	1.7413111	0.0
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.59439903	-1.6764215	0.0
HALLMARK_HYPOXIA	-0.52463895	-1.6884598	0.0
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	0.71938646	1.8186297	0.0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	-0.68623173	-1.7330066	0.0
GOBP_ACUTE_PHASE_RESPONSE	-0.70747864	-1.6602784	0.0
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.6292848	1.6230332	0.0
AIZARANI_LIVER_C14_HEPATOCYTES_2	-0.5546281	-1.7246432	0.0
GOBP_NUCLEOBASE_CATABOLIC_PROCESS	-0.9571083	-1.6326394	0.0
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	0.7287061	1.8762678	0.0
DESCARTES_FETAL_PLACENTA_IGFBP1_DKK1_POSITIVE_CELLS	0.68036747	1.664065	0.0
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	-0.54366064	-1.5767485	0.0
GOBP_PYRIMIDINE_NUCLEOBASE_CATABOLIC_PROCESS	-0.96711814	-1.5955633	0.0
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	0.7222358	1.8736506	0.0
GOBP_TYPE_I_INTERFERON_PRODUCTION	-0.5747255	-1.6152896	0.0
GOBP_LEARNING	0.6716338	1.6825992	0.0
GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS	-0.81485575	-1.7201555	0.0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	-0.7863638	-1.7228739	0.0
KEGG_RIBOSOME	0.8599377	2.108586	0.0
GOBP_SYMBIONT_ENTRY_INTO_HOST	-0.62836623	-1.8024508	0.0
FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	-0.4910459	-1.5505351	0.0
RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	-0.44181648	-1.4353127	0.0
FAN_EMBRYONIC_CTX_OPC	0.9194789	2.0497885	0.0
HAY_BONE_MARROW_CD34_POS_HSC	0.71159256	1.6944947	0.0
HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_2_CELL	-0.54350847	-1.5611464	0.0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	-0.65355366	-1.6808958	0.0
DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS	-0.5039837	-1.5830461	0.0
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	0.6919054	1.7074842	0.0
AIZARANI_LIVER_C29_MVECS_2	-0.5602683	-1.8564466	0.0
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	0.5983763	1.5582871	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	0.6077278	1.6460046	0.0
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING	-0.7172553	-1.7891861	0.0
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	0.5891938	1.6083696	0.0
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	-0.600898	-1.7741201	0.0
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	-0.5878898	-1.7354494	0.0
GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY	0.8435336	1.739513	0.0
DESCARTES_MAIN_FETAL_OLIGODENDROCYTES	0.90293545	1.9529461	0.0
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	0.71990514	1.7467172	0.0
