source	score	norm	pval
AIZARANI_LIVER_C10_MVECS_1	0.67441756	1.6850821	0.0
ZHONG_PFC_C1_ASTROCYTE	0.82770747	1.5979383	0.0
ZHONG_PFC_C9_ORG_OTHER	0.76288795	1.740236	0.0
AIZARANI_LIVER_C13_LSECS_2	0.6050888	1.505432	0.0
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	-0.6549888	-2.1747828	0.0
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	0.76820964	1.9392903	0.0
BUSSLINGER_DUODENAL_STEM_CELLS	-0.47863021	-1.5933553	0.0
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS	-0.7111744	-2.2621756	0.0
AIZARANI_LIVER_C9_LSECS_1	0.6476562	1.616863	0.0
ZHONG_PFC_C4_PTGDS_POS_OPC	-0.5090462	-1.5806843	0.0
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS	-0.6299159	-1.8434126	0.0
TRAVAGLINI_LUNG_PERICYTE_CELL	0.7807468	1.8480998	0.0
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	-0.5160094	-1.5892273	0.0
AIZARANI_LIVER_C20_LSECS_3	0.6926512	1.7223855	0.0
MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS	-0.5698078	-1.6260283	0.0
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	0.7468723	1.757186	0.0
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	0.7284427	1.6635139	0.0
RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS	-0.44700858	-1.4666849	0.0
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	-0.71166396	-2.2959607	0.0
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0.66733426	1.5923017	0.0
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	-0.7328324	-2.285583	0.0
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	0.69730675	1.6907756	0.0
RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	-0.41998857	-1.4717432	0.0
CUI_DEVELOPING_HEART_COMPACT_ATRIAL_CARDIOMYOCYTE	-0.87982655	-1.7315707	0.0
HE_LIM_SUN_FETAL_LUNG_C7_MID_SCHWANN_CELL	0.6272881	1.5655353	0.0
HE_LIM_SUN_FETAL_LUNG_C7_LATE_SCHWANN_CELL	0.7280942	1.6906365	0.0
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_CHODL_POS_NEURON_CELL	-0.720886	-1.8772732	0.0
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	-0.5337157	-1.8415213	0.0
HE_LIM_SUN_FETAL_LUNG_C2_PROMONOCYTE_LIKE_CELL	-0.37478387	-1.2647063	0.0
HE_LIM_SUN_FETAL_LUNG_C3_ARTERIAL_ENDOTHELIAL_CELL	0.59239465	1.4844564	0.0
HE_LIM_SUN_FETAL_LUNG_C3_OMD_POS_ENDOTHELIAL_CELL	0.64733696	1.6381088	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NE_PRECURSOR_CELL	-0.46200728	-1.5962584	0.0
GOBP_REGULATION_OF_TUBE_SIZE	0.686042	1.5971521	0.0
GOBP_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT	0.9371984	1.5781046	0.0
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	-0.55663013	-1.7142656	0.0
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN	0.9498097	1.6114093	0.0
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	0.68216735	1.6241696	0.0
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	0.78724766	1.6863288	0.0
GOBP_MAINTENANCE_OF_SYNAPSE_STRUCTURE	-0.7765486	-1.7510767	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_C4_HIGH_GRADE_CHONDROSARCOMA_1	-0.60724294	-1.8026707	0.0
ZHONG_PFC_C2_UNKNOWN_NPC	-0.6699639	-1.8905003	0.0
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	-0.60823363	-1.719126	0.0
GOBP_CYTOPLASMIC_TRANSLATION	-0.76232135	-2.3417492	0.0
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	-0.4989393	-1.7405779	0.0
LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA	-0.4284079	-1.4396874	0.0
LAKE_ADULT_KIDNEY_C2_PODOCYTES	0.6559574	1.5958948	0.0
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	-0.55812895	-1.6175312	0.0
LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB	-0.4715575	-1.5274967	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NEUROENDOCRINE_CELL	-0.4530365	-1.4824048	0.0
LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA	-0.46466357	-1.5221894	0.0
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.8021195	1.7258521	0.0
GOBP_SYNAPSE_ASSEMBLY	-0.45781106	-1.4896606	0.0
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	0.6062789	1.5053166	0.0
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	0.7623236	1.6537086	0.0
GOBP_RRNA_PROCESSING	-0.40500066	-1.2892843	0.0
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	0.62410575	1.5055736	0.0
HE_LIM_SUN_FETAL_LUNG_C1_MID_BASAL_CELL	0.68167615	1.6240772	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_BASAL_CELL	0.64230597	1.5681629	0.0
HE_LIM_SUN_FETAL_LUNG_C1_EARLY_TIP_CELL	-0.42614514	-1.3578572	0.0
HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	-0.5016444	-1.7089251	0.0
HE_LIM_SUN_FETAL_LUNG_C0_PERICYTE	0.6550796	1.6243153	0.0
HE_LIM_SUN_FETAL_LUNG_C0_MID_AIRWAY_SMC_2_CELL	0.61095905	1.4860792	0.0
LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	0.6769841	1.5917842	0.0
DESCARTES_FETAL_STOMACH_ENS_NEURONS	-0.6214149	-1.751305	0.0
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	-0.5692344	-1.7244135	0.0
GOBP_DEFENSE_RESPONSE_TO_TUMOR_CELL	0.92708457	1.5812327	0.0
HALLMARK_ANGIOGENESIS	0.8462623	1.6599371	0.0
DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	0.70688295	1.6997893	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNPROG	-0.47911647	-1.5657921	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBM	-0.62712413	-2.0975	0.0
MANNO_MIDBRAIN_NEUROTYPES_BASAL	-0.83699536	-2.2224228	0.0
LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB	-0.49597108	-1.6494849	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	-0.6094479	-2.0807607	0.0
HAY_BONE_MARROW_NAIVE_T_CELL	-0.39907396	-1.3689786	0.0
GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	0.8399269	1.5957346	0.0
GOBP_GLUCOSE_METABOLIC_PROCESS	0.6402485	1.511577	0.0
JONES_OVARY_ENDOTHELIAL	0.6861205	1.6602525	0.0
HU_FETAL_RETINA_RPE	0.7019004	1.750426	0.0
KEGG_ECM_RECEPTOR_INTERACTION	0.69389236	1.5759281	0.0
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	-0.67458004	-1.7057922	0.0
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	-0.6998131	-1.7674114	0.0
GOBP_RIBOSOME_BIOGENESIS	-0.43732515	-1.4634631	0.0
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	-0.6659062	-2.08482	0.0
TRAVAGLINI_LUNG_CLUB_CELL	-0.5373048	-1.6655387	0.0
AIZARANI_LIVER_C29_MVECS_2	0.6896837	1.735802	0.0
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	0.67519176	1.7016168	0.0
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.8371989	1.6775261	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	0.6789951	1.7149851	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRN	-0.56463677	-1.9454443	0.0
GOBP_LEARNING	-0.53493506	-1.6328709	0.0
SU_HO_FOETAL_FEMUR_C0_TRANSITIONING_CELL	-0.5810411	-1.8961469	0.0
DESCARTES_FETAL_CEREBRUM_ASTROCYTES	0.7170071	1.746987	0.0
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	0.63900125	1.5706664	0.0
GOBP_OSTEOBLAST_DIFFERENTIATION	0.6574969	1.6107556	0.0
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	0.7428368	1.7652829	0.0
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	-0.39292064	-1.3444521	0.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.6591691	1.6278424	0.0
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.7371171	1.6952626	0.0
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	0.7740495	1.6545458	0.0
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.6799019	1.6582295	0.0
KEGG_RIBOSOME	-0.82638663	-2.5219226	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	0.69227254	1.6239957	0.0
FAN_EMBRYONIC_CTX_ASTROCYTE_2	0.74651444	1.798967	0.0
FAN_EMBRYONIC_CTX_ASTROCYTE_1	0.7385512	1.6905264	0.0
ZHONG_PFC_C3_ASTROCYTE	-0.55770755	-1.9080262	0.0
DESCARTES_FETAL_INTESTINE_ENS_NEURONS	-0.69887257	-2.12215	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRGL1	0.6650507	1.6806622	0.0
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	0.7254664	1.5757425	0.0
GOBP_EPITHELIAL_FLUID_TRANSPORT	0.9296727	1.544308	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_GLOBOSE_BASAL_CELLS	-0.8565315	-2.0822973	0.0
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.7804086	-1.8172289	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS	-0.51364106	-1.557055	0.0
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	-0.74285054	-1.7964737	0.0
GOBP_SPINDLE_ORGANIZATION	-0.45178446	-1.4178464	0.0
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	-0.44456825	-1.4295831	0.0
GOBP_VESICLE_DOCKING	-0.6870406	-1.7161018	0.0
GAO_ESOPHAGUS_25W_C4_FGFR1HIGH_EPITHELIAL_CELLS	0.6460649	1.5707929	0.0
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	0.6982675	1.5909052	0.0
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.7077585	1.6089578	0.0
GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR	0.73384273	1.7175928	0.0
FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1	-0.5364904	-1.6240851	0.0
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	0.57151705	1.4257194	0.0
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	0.61267114	1.516131	0.0
FAN_OVARY_CL10_PUTATIVE_EARLY_ATRESIA_GRANULOSA_CELL	-0.5416316	-1.7303681	0.0
FAN_EMBRYONIC_CTX_NSC_2	-0.5345493	-1.7822509	0.0
FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	-0.6581269	-2.0225673	0.0
FAN_EMBRYONIC_CTX_MICROGLIA_1	-0.5105214	-1.625084	0.0
GOBP_C4_DICARBOXYLATE_TRANSPORT	0.85039806	1.6070509	0.0
AIZARANI_LIVER_C33_STELLATE_CELLS_2	0.7126057	1.6764979	0.0
AIZARANI_LIVER_C3_NK_NKT_CELLS_2	-0.4498192	-1.4687017	0.0
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL	0.7298714	1.7279704	0.0
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS	-0.66363615	-2.0604413	0.0
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	0.57107943	1.4365692	0.0010405828
AIZARANI_LIVER_C21_STELLATE_CELLS_1	0.59957457	1.4919537	0.0010570824
HE_LIM_SUN_FETAL_LUNG_C1_SQUAMOUS_CELL	0.5872777	1.4529444	0.0010626992
SU_HO_FOETAL_FEMUR_C4_FIBROBLAST	0.60407495	1.4860907	0.0010741139
HALLMARK_INFLAMMATORY_RESPONSE	0.6189836	1.4916706	0.0010857764
LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	0.640034	1.5396168	0.0011074197
FAN_EMBRYONIC_CTX_BRAIN_MYELOID	0.6599791	1.5758468	0.0011235955
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	0.6503496	1.5693113	0.0011235955
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.6643603	1.5671057	0.0011312218
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	0.65437645	1.5368155	0.0011312218
HE_LIM_SUN_FETAL_LUNG_C1_LATE_BASAL_CELL	0.6744224	1.5830356	0.0011415525
HE_LIM_SUN_FETAL_LUNG_C2_CXCL9_POS_MACROPHAGE_CELL	0.6796958	1.5973856	0.0011441647
RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES	0.66810733	1.5831912	0.0011467889
HALLMARK_COAGULATION	0.70105577	1.6365032	0.001150748
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE	0.6273987	1.4846828	0.0011547344
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_PROGENITORS_CELL	0.6562448	1.5590162	0.0011655012
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	0.6986082	1.5867296	0.0012048193
HALLMARK_ANDROGEN_RESPONSE	0.69270104	1.5880685	0.0012121212
DESCARTES_FETAL_EYE_STROMAL_CELLS	0.6869215	1.5838856	0.0012135922
TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL	0.7382847	1.6179441	0.0012820513
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	0.7530381	1.6400129	0.0012870013
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	0.74487513	1.5869111	0.0013333333
GOBP_RESPONSE_TO_TYPE_I_INTERFERON	0.77626437	1.6126477	0.0013642565
GOBP_CELLULAR_RESPONSE_TO_ALKALOID	0.8163659	1.6340703	0.0014044944
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.83152145	1.6098611	0.001457726
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.84615755	1.5663395	0.001497006
DESCARTES_FETAL_STOMACH_PARIETAL_AND_CHIEF_CELLS	0.8712447	1.6035948	0.0015432099
GOBP_CELLULAR_RESPONSE_TO_COCAINE	0.96903706	1.5606573	0.0017241379
HE_LIM_SUN_FETAL_LUNG_C3_LYMPHATIC_ENDOTHELIAL_CELL	0.5381997	1.361742	0.0020449897
GOBP_ENDOTHELIAL_CELL_MIGRATION	0.6018293	1.4642885	0.0021321962
GOBP_RESPONSE_TO_INSULIN	0.60872567	1.4920377	0.002181025
MENON_FETAL_KIDNEY_4_PODOCYTES	0.6384615	1.5426188	0.002224694
SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C4_CANCER_ASSOCIATED_FIBROBLAST	0.6458919	1.5365404	0.0022421526
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.6726511	1.5875582	0.0022909509
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	0.67771083	1.5726576	0.0023419203
GOBP_NEURONAL_ION_CHANNEL_CLUSTERING	-0.8978237	-1.60577	0.0023584906
SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C5_VASCULAR_SMOOTH_MUSCLE_CELL	0.6603183	1.5621686	0.0023584906
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	0.7130311	1.6459562	0.0023837902
JONES_OVARY_NK_CELL	0.6724171	1.5371256	0.0023894862
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	0.72938097	1.6693217	0.0024125453
LAKE_ADULT_KIDNEY_C28_INTERSTITIUM	0.70258236	1.5938817	0.0024301338
GOBP_NEGATIVE_REGULATION_OF_NEURON_MIGRATION	-0.89198554	-1.6426471	0.0024570024
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	0.73921984	1.6224189	0.002503129
GOBP_VASODILATION	0.7695202	1.5633432	0.0026490067
DESCARTES_FETAL_EYE_ASTROCYTES	0.81622684	1.6608214	0.0028449502
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	0.8358006	1.626397	0.002915452
GOBP_STARTLE_RESPONSE	-0.8152104	-1.7188442	0.0029239766
GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	0.82470953	1.5458384	0.0029985008
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	0.8350751	1.5307294	0.003030303
GOBP_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	-0.8327996	-1.6946356	0.0030487804
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	0.58626467	1.4461261	0.0032017075
TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL	0.6025206	1.469265	0.0032751092
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	0.63602984	1.5088853	0.0033444816
GOBP_REGULATION_OF_BLOOD_PRESSURE	0.6366426	1.529706	0.0033482143
LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE	0.61521375	1.4717863	0.0034285714
GOBP_POSITIVE_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT	0.94286156	1.5194447	0.0034542314
GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS	0.96326625	1.4878757	0.0034965035
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	0.7159175	1.6057959	0.0036407767
GOBP_RESPONSE_TO_RETINOIC_ACID	0.6883639	1.546861	0.0036630037
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	0.68879753	1.5356292	0.0036855037
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.732542	1.5763698	0.0038412292
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	0.74444526	1.6065496	0.0038809832
DESCARTES_MAIN_FETAL_STELLATE_CELLS	0.7385535	1.5906465	0.003896104
GOBP_PROTEIN_HOMOTETRAMERIZATION	0.73890376	1.59176	0.003931848
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	0.7962166	1.5998678	0.0041265474
KEGG_BASAL_CELL_CARCINOMA	0.73419607	1.5067761	0.0041608876
DESCARTES_MAIN_FETAL_VISCERAL_NEURONS	-0.6589258	-1.637091	0.004219409
DESCARTES_MAIN_FETAL_EPICARDIAL_FAT_CELLS	0.82859284	1.5952973	0.004341534
GAUTAM_EYE_CHOROID_SCLERA_FIBROBLASTS	0.60635865	1.4522452	0.004449388
GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT	0.85769355	1.5710483	0.004470939
GOBP_REGULATION_OF_GLUCONEOGENESIS	0.8621886	1.5977192	0.0045871558
DESCARTES_FETAL_CEREBELLUM_UNIPOLAR_BRUSH_CELLS	0.8620098	1.5812461	0.0047244094
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	-0.5282994	-1.5105481	0.004854369
