source	score	norm	pval
GOBP_SPECIFICATION_OF_SYMMETRY	0.726146	1.5717576	0.0
GOBP_COGNITION	-0.33582136	-1.1451535	0.0
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	0.8248781	1.8949355	0.0
GOBP_CILIUM_MOVEMENT	0.8357621	1.9355417	0.0
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	-0.6047435	-1.9126709	0.0
KEGG_HUNTINGTONS_DISEASE	0.65667737	1.4881794	0.0
GOBP_AEROBIC_RESPIRATION	0.78169036	1.7576462	0.0
GOBP_ACUTE_INFLAMMATORY_RESPONSE	0.7064232	1.511492	0.0
KEGG_OXIDATIVE_PHOSPHORYLATION	0.8178832	1.7984617	0.0
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.36562026	-1.3282536	0.0
GOBP_ACTION_POTENTIAL	-0.35763043	-1.2447625	0.0
GOBP_CEREBROSPINAL_FLUID_CIRCULATION	0.9416545	1.6255851	0.0
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	-0.5664593	-1.6669219	0.0
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	-0.6903491	-1.8855667	0.0
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	-0.68865687	-1.9634972	0.0
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	-0.62531304	-1.7517503	0.0
GOBP_SISTER_CHROMATID_SEGREGATION	-0.39306694	-1.356877	0.0
FAN_EMBRYONIC_CTX_BRAIN_MYELOID	0.69063336	1.5695679	0.0
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	0.60433495	1.4094317	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	0.72377115	1.6254025	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	0.71948355	1.6378119	0.0
FAN_EMBRYONIC_CTX_ASTROCYTE_2	0.7983019	1.8423189	0.0
GOBP_SPINAL_CORD_DEVELOPMENT	-0.5857233	-1.8404878	0.0
FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	0.73057663	1.6744598	0.0
FAN_OVARY_CL14_MATURE_SMOOTH_MUSCLE_CELL	0.7369647	1.7159014	0.0
FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	0.81274945	1.8461705	0.0
FAN_OVARY_CL10_PUTATIVE_EARLY_ATRESIA_GRANULOSA_CELL	0.73362887	1.6845679	0.0
FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	0.8218081	1.8505417	0.0
FAN_EMBRYONIC_CTX_OPC	-0.72434044	-2.1468837	0.0
FAN_EMBRYONIC_CTX_NSC_2	-0.4064553	-1.4034775	0.0
FAN_EMBRYONIC_CTX_MICROGLIA_1	-0.47943148	-1.6559737	0.0
FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	-0.41908172	-1.438051	0.0
GOBP_SKIN_DEVELOPMENT	0.62853485	1.4517827	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	0.6764385	1.5256443	0.0
GOBP_SPERM_FLAGELLUM_ASSEMBLY	0.8488353	1.7718683	0.0
GOBP_SPERMATID_DIFFERENTIATION	0.76057124	1.7244691	0.0
GOBP_CELL_RECOGNITION	-0.48990616	-1.5955528	0.0
GOBP_NEURONAL_ACTION_POTENTIAL	-0.74437654	-1.9508773	0.0
GOBP_NEUROMUSCULAR_PROCESS	-0.40887535	-1.4080942	0.0
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	0.78773016	1.7593977	0.0
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	0.8292548	1.6834095	0.0
GOBP_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.7156158	1.6087723	0.0
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	0.66522974	1.520733	0.0
LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB	0.8416164	1.9354978	0.0
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.66675293	1.4969237	0.0
GOBP_NEGATIVE_CHEMOTAXIS	-0.53726465	-1.5373399	0.0
GOBP_EXTRACELLULAR_TRANSPORT	0.8909211	1.8343513	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD8_T_CELLS	0.7541463	1.5872699	0.0
MANNO_MIDBRAIN_NEUROTYPES_HOPC	-0.41286278	-1.5347373	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNPROG	-0.3532347	-1.3129276	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	-0.5950829	-2.4926622	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBM	-0.62412524	-2.4373155	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C2_GRANULATING_CANCER_ASSOCIATED_FIBROBLAST	0.66859984	1.5239185	0.0
LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB	0.8401759	1.9356985	0.0
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	0.80459845	1.5976799	0.0
LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3	0.8471944	1.913012	0.0
LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3	0.7700475	1.746437	0.0
GOBP_RIBOSOME_BIOGENESIS	0.64761233	1.5050303	0.0
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	0.7867493	1.7451081	0.0
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	0.9084556	1.5918087	0.0
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.7245279	1.6263186	0.0
GOBP_REVERSE_CHOLESTEROL_TRANSPORT	0.9238795	1.6017746	0.0
GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	-0.76912576	-1.8316642	0.0
HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_2_CELL	-0.32650733	-1.322002	0.0
GOBP_NEUROTRANSMITTER_SECRETION	-0.4191385	-1.427827	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	0.8128367	1.8157418	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	0.7052997	1.526278	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS	0.71372986	1.5463128	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS	0.7090227	1.5731059	0.0
GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS	0.8272191	1.6787527	0.0
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	0.7682506	1.5945456	0.0
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.6888292	1.5616868	0.0
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.6263953	1.4568734	0.0
HALLMARK_IL2_STAT5_SIGNALING	0.6255548	1.4383172	0.0
HALLMARK_G2M_CHECKPOINT	-0.37020642	-1.2278057	0.0
FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL	0.70887476	1.6267574	0.0
GOBP_NEURON_RECOGNITION	-0.6758492	-1.9018328	0.0
GOBP_NEURON_PROJECTION_GUIDANCE	-0.39832	-1.4693534	0.0
GOBP_NEURON_PROJECTION_EXTENSION	-0.46374443	-1.5629847	0.0
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	-0.39833394	-1.3897226	0.0
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	0.7591979	1.6559131	0.0
HALLMARK_APOPTOSIS	0.66561973	1.5110264	0.0
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	-0.43637088	-1.4162186	0.0
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	-0.80285496	-1.7029985	0.0
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	0.6405327	1.4673972	0.0
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	0.7093135	1.651989	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C2_T_CELL	0.79884535	1.7644914	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C0_M1_MACROPHAGE	0.6303354	1.475158	0.0
