source	score	norm	pval
AIZARANI_LIVER_C10_MVECS_1	-0.46908468	-1.482834	0.0
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	0.903424	1.6792303	0.0
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	0.6934004	1.830207	0.0
HU_FETAL_RETINA_AMACRINE	-0.75483793	-1.9082258	0.0
LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	-0.5350746	-1.6240351	0.0
GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS	0.6773542	1.7374325	0.0
GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	-0.90154594	-1.5290242	0.0
GOBP_SYMBIONT_ENTRY_INTO_HOST	-0.652187	-1.8212466	0.0
GOBP_GMP_BIOSYNTHETIC_PROCESS	0.94559366	1.6074736	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBM	-0.5078651	-1.5858711	0.0
HALLMARK_HYPOXIA	-0.590355	-1.8234406	0.0
HALLMARK_E2F_TARGETS	0.71084183	1.9527472	0.0
HALLMARK_HEME_METABOLISM	-0.6063735	-1.7585717	0.0
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	-0.6807309	-1.7802817	0.0
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	-0.7083313	-1.7043235	0.0
GOBP_CYTOPLASMIC_TRANSLATION	0.6889111	1.814452	0.0
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.5614849	-1.7223842	0.0
KEGG_HUNTINGTONS_DISEASE	0.6179441	1.6606704	0.0
MANNO_MIDBRAIN_NEUROTYPES_HOPC	0.6784266	2.020783	0.0
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	-0.74897903	-1.6616216	0.0
GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS	0.8613808	1.7053909	0.0
GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	0.8128999	1.7931693	0.0
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	0.75368047	1.966092	0.0
KEGG_RIBOSOME	0.80935645	2.1086607	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON	-0.7243458	-1.7758403	0.0
FAN_EMBRYONIC_CTX_OPC	0.87509745	2.0341165	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C2_GRANULATING_CANCER_ASSOCIATED_FIBROBLAST	-0.5686743	-1.7051673	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS	-0.68780714	-1.9431995	0.0
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	-0.51989514	-1.5244383	0.0
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_IMPORT	-0.80624187	-1.6251569	0.0
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	-0.79233044	-1.6808995	0.0
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	0.5949073	1.6557593	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRN	-0.557399	-1.7777435	0.0
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	0.65187067	1.7954826	0.0
DESCARTES_FETAL_PANCREAS_ACINAR_CELLS	-0.8234976	-1.6280041	0.0
DESCARTES_MAIN_FETAL_OLIGODENDROCYTES	0.9365905	2.1032033	0.0
GOBP_DNA_REPLICATION_INITIATION	0.84728885	1.7877557	0.0
