source	score	norm	pval
AIZARANI_LIVER_C10_MVECS_1	-0.5219188	-1.544807	0.0
AIZARANI_LIVER_C11_HEPATOCYTES_1	-0.55981356	-1.6105554	0.0
ZHONG_PFC_MAJOR_TYPES_OPC	0.7038921	1.7526237	0.0
AIZARANI_LIVER_C13_LSECS_2	-0.5262402	-1.5308946	0.0
DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES	0.8693912	2.1012964	0.0
DESCARTES_FETAL_CEREBRUM_ASTROCYTES	-0.66496843	-1.8304588	0.0
AIZARANI_LIVER_C9_LSECS_1	-0.5757504	-1.6834004	0.0
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	0.88830763	1.9816568	0.0
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	-0.6741677	-1.7686554	0.0
MENON_FETAL_KIDNEY_4_PODOCYTES	-0.565885	-1.5518962	0.0
ZHONG_PFC_C4_PTGDS_POS_OPC	0.9418711	2.3935843	0.0
ZHONG_PFC_C1_OPC	-0.5274303	-1.5328151	0.0
MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS	-0.69102395	-1.7014153	0.0
RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	-0.51272786	-1.5115747	0.0
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	-0.53038836	-1.4782425	0.0
MENON_FETAL_KIDNEY_9_ENDOTHELIAL_CELLS	-0.6937863	-1.7654791	0.0
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	-0.5597736	-1.6551794	0.0
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	-0.64355767	-1.8639189	0.0
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	-0.6749877	-1.8887672	0.0
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	0.712342	1.8020506	0.0
FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	-0.5909409	-1.6889446	0.0
FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL	-0.5668036	-1.6479155	0.0
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	0.97894347	1.6102161	0.0
GOBP_VISUAL_BEHAVIOR	-0.75518495	-1.6212828	0.0
HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_2_CELL	-0.6145548	-1.5377319	0.0
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	-0.7905977	-1.6701579	0.0
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.5618045	-1.6251866	0.0
JONES_OVARY_T_CELL	-0.6150208	-1.5804379	0.0
JONES_OVARY_PERICYTE	-0.59889054	-1.7131782	0.0
JONES_OVARY_NK_CELL	-0.700585	-1.7431889	0.0
