source	score	norm	pval
GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL	0.82980734	1.7548133	0.0
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.8224899	-2.0236304	0.0
GOBP_MYELOID_CELL_HOMEOSTASIS	-0.6229698	-1.6417321	0.0
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	-0.6073848	-1.6183429	0.0
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	-0.58174103	-1.5588213	0.0
GOBP_PROTEIN_FOLDING	-0.6099562	-1.5821158	0.0
GOBP_ZYMOGEN_ACTIVATION	-0.7570858	-1.69338	0.0
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.502714	1.5643247	0.0
GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	0.8110219	1.8754095	0.0
FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	-0.691093	-1.8829087	0.0
FAN_OVARY_CL14_MATURE_SMOOTH_MUSCLE_CELL	-0.67231715	-1.893824	0.0
FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	-0.77558064	-2.018555	0.0
GOBP_ATP_BIOSYNTHETIC_PROCESS	-0.77998424	-1.8658754	0.0
GOBP_OXIDATIVE_PHOSPHORYLATION	-0.78861	-2.0053453	0.0
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	0.53793764	1.791352	0.0
GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE	0.8305744	1.9137365	0.0
GOBP_VESICLE_DOCKING	0.6900418	1.7320516	0.0
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	0.63124144	1.7201208	0.0
HALLMARK_APOPTOSIS	-0.61233276	-1.6062174	0.0
HALLMARK_ANGIOGENESIS	-0.86459106	-1.7729776	0.0
HALLMARK_ANDROGEN_RESPONSE	-0.72079724	-1.7712791	0.0
HALLMARK_ADIPOGENESIS	-0.6255885	-1.6501228	0.0
GOBP_NEURON_PROJECTION_REGENERATION	-0.7489043	-1.6503963	0.0
GAUTAM_EYE_CHOROID_SCLERA_CHOROID_ENDOTHELIAL_CELLS	-0.72065604	-1.8720287	0.0
GOBP_NEUROTRANSMITTER_TRANSPORT	0.4513872	1.4909314	0.0
GOBP_NEUROTRANSMITTER_SECRETION	0.5848836	1.8301096	0.0
GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION	0.93050253	1.8371339	0.0
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	-0.811031	-1.678862	0.0
HALLMARK_IL2_STAT5_SIGNALING	-0.5884787	-1.5889738	0.0
HALLMARK_HYPOXIA	-0.5928463	-1.6272243	0.0
HALLMARK_GLYCOLYSIS	-0.58892804	-1.59124	0.0
GAUTAM_EYE_CORNEA_FIBROBLASTS	-0.7636019	-1.9951017	0.0
