source	score	norm	pval
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	-0.831723	-1.7239522	0.0
GOBP_SKIN_DEVELOPMENT	-0.52357006	-1.607798	0.0
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	-0.71860313	-1.6365032	0.0
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY	0.8136457	1.7517943	0.0
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	-0.61598027	-1.8518238	0.0
GOBP_ATP_METABOLIC_PROCESS	-0.5281032	-1.5777732	0.0
GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY	0.8780623	1.7466727	0.0
GOBP_CELLULAR_RESPIRATION	-0.5474753	-1.6280738	0.0
MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS	-0.6451376	-1.7760602	0.0
MENON_FETAL_KIDNEY_5_PROXIMAL_TUBULE_CELLS	-0.6383331	-1.8101252	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	0.5365477	1.6437572	0.0
GOBP_LOCOMOTORY_BEHAVIOR	0.61104304	1.7371972	0.0
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	0.86676395	1.801535	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	0.5069273	1.556598	0.0
LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB	-0.510306	-1.5949923	0.0
LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB	-0.5639392	-1.7510481	0.0
LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3	-0.5284869	-1.558757	0.0
LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA	-0.51138973	-1.6231606	0.0
LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA	-0.46233892	-1.4433674	0.0
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	-0.5603868	-1.6210591	0.0
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	0.5071993	1.579036	0.0
HAY_BONE_MARROW_CD8_T_CELL	-0.66420627	-1.6454688	0.0
MANNO_MIDBRAIN_NEUROTYPES_HOPC	0.7285082	2.2496495	0.0
GOBP_NEURONAL_ACTION_POTENTIAL	0.7698556	1.7171173	0.0
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	-0.59579176	-1.7840867	0.0
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	-0.9245946	-1.779178	0.0
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	-0.87501115	-1.6515089	0.0
BUSSLINGER_ESOPHAGEAL_LATE_SUPRABASAL_CELLS	-0.6866819	-1.8595852	0.0
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	0.72623456	1.8512683	0.0
