source	score	norm	pval
BUSSLINGER_DUODENAL_STEM_CELLS	-0.6014631	-1.9795502	0.0
HE_LIM_SUN_FETAL_LUNG_C2_PROMONOCYTE_LIKE_CELL	-0.66113085	-2.2022157	0.0
HE_LIM_SUN_FETAL_LUNG_C2_PROMYELOCYTE_LIKE_CELL	-0.7314616	-1.789081	0.0
AIZARANI_LIVER_C14_HEPATOCYTES_2	0.6176076	1.7871016	0.0
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	-0.69717246	-1.7695918	0.0
HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL	-0.533595	-1.7508334	0.0
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	-0.67677605	-1.9133382	0.0
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	-0.5835621	-1.7052606	0.0
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	-0.6919632	-2.265289	0.0
AIZARANI_LIVER_C3_NK_NKT_CELLS_2	-0.5566078	-1.7475716	0.0
AIZARANI_LIVER_C29_MVECS_2	0.553594	1.7130029	0.0
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	0.71082646	1.6720302	0.0
GOBP_CILIUM_MOVEMENT	0.6645133	1.9460024	0.0
GOBP_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	-0.8743259	-1.7074358	0.0
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	-0.6156772	-2.0404658	0.0
SU_HO_FOETAL_FEMUR_C0_TRANSITIONING_CELL	-0.6377438	-2.0474937	0.0
GOBP_RIBOSOME_BIOGENESIS	-0.6081711	-1.9926841	0.0
GOBP_CYTOPLASMIC_TRANSLATION	-0.8370121	-2.5298588	0.0
GOBP_OXIDATIVE_PHOSPHORYLATION	-0.6753806	-1.9724263	0.0
HE_LIM_SUN_FETAL_LUNG_C6_DEUTEROSOMAL_CELL	-0.6916065	-2.19622	0.0
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS	-0.75171053	-2.2456872	0.0
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	-0.85478616	-1.696228	0.0
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	-0.70260954	-1.9945537	0.0
GOBP_RIBOSOME_ASSEMBLY	-0.7255753	-1.7719107	0.0
KEGG_CELL_CYCLE	-0.6188208	-1.7477639	0.0
KEGG_HUNTINGTONS_DISEASE	-0.5935537	-1.8156874	0.0
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	-0.6115666	-1.8588897	0.0
GOBP_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	-0.9484774	-1.6411369	0.0
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	0.6276277	1.702522	0.0
KEGG_TYPE_II_DIABETES_MELLITUS	-0.7592938	-1.8096783	0.0
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.78288746	1.8908386	0.0
LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB	-0.6085622	-1.9790467	0.0
DESCARTES_FETAL_PANCREAS_ACINAR_CELLS	0.9139304	1.8088385	0.0
GOBP_SPINDLE_ORGANIZATION	-0.59850246	-1.8002795	0.0
ZHONG_PFC_MAJOR_TYPES_NPCS	-0.5534852	-1.67126	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_GLOBOSE_BASAL_CELLS	-0.78966075	-1.859371	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	0.73713666	1.9152842	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA	0.64573306	1.7613654	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	0.680828	1.8683962	0.0
FAN_EMBRYONIC_CTX_ASTROCYTE_1	0.7622479	2.0359297	0.0
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS	-0.69046766	-2.0228875	0.0
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	-0.6766279	-1.8856217	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_ACTIVATED_T_CELLS	-0.5515232	-1.5558759	0.0
KEGG_SPLICEOSOME	-0.68730915	-1.872977	0.0
DESCARTES_FETAL_CEREBRUM_ASTROCYTES	0.7634324	2.1902788	0.0
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	0.78431284	2.160891	0.0
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	-0.7058358	-1.8353289	0.0
DESCARTES_FETAL_EYE_ASTROCYTES	0.808767	1.8069552	0.0
GOBP_NITRIC_OXIDE_CGMP_MEDIATED_SIGNALING	0.8847838	1.6073965	0.0
GOBP_RRNA_METABOLIC_PROCESS	-0.6272114	-2.004782	0.0
GOBP_RRNA_PROCESSING	-0.64248884	-2.0213392	0.0
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	-0.7331742	-2.1632485	0.0
GOBP_MUSCLE_CELL_PROLIFERATION	0.58264136	1.7111024	0.0
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	0.7335675	2.2859366	0.0
GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	0.84447265	1.7324231	0.0
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	0.8919395	1.7473598	0.0
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	-0.5399721	-1.7279139	0.0
DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS	0.59298563	1.6355975	0.0
KEGG_MELANOMA	-0.644574	-1.728832	0.0
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-0.58854437	-1.5942539	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	0.61427414	1.8900778	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRGL1	0.6917319	2.1653066	0.0
MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL	-0.50342315	-1.7034204	0.0
GOBP_SISTER_CHROMATID_SEGREGATION	-0.67854327	-2.090019	0.0
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	0.85989076	1.6938323	0.0
GOBP_MITOTIC_SPINDLE_ORGANIZATION	-0.6145183	-1.7638077	0.0
HAY_BONE_MARROW_EOSINOPHIL	-0.7053024	-1.8302072	0.0
HAY_BONE_MARROW_NAIVE_T_CELL	-0.5462451	-1.8518832	0.0
HE_LIM_SUN_FETAL_LUNG_C0_EARLY_FIBROBLAST	-0.7136503	-2.0285141	0.0
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	-0.5876565	-1.8446975	0.0
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	-0.8644567	-1.6245792	0.0
DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	0.73278797	2.1933835	0.0
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	-0.7015295	-2.0606651	0.0
DESCARTES_FETAL_STOMACH_ENS_NEURONS	-0.71967626	-1.9929061	0.0
DESCARTES_MAIN_FETAL_ASTROCYTES	0.89377487	1.9122137	0.0
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	-0.6955679	-1.7271746	0.0
RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS	-0.57315826	-1.9232169	0.0
HALLMARK_G2M_CHECKPOINT	-0.67354846	-2.0864408	0.0
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	-0.7751764	-2.4739223	0.0
GOBP_SPINDLE_ASSEMBLY	-0.6533514	-1.8508949	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	-0.57833827	-1.9518484	0.0
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	-0.6743747	-1.8834686	0.0
GOBP_MICROTUBULE_BUNDLE_FORMATION	0.6383649	1.7479064	0.0
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	-0.6017783	-1.7305112	0.0
GOBP_DNA_STRAND_ELONGATION	-0.8167353	-1.7111405	0.0
LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB	-0.63792235	-2.0460804	0.0
MANNO_MIDBRAIN_NEUROTYPES_BASAL	-0.8380774	-2.1961374	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBM	-0.6051319	-2.0303607	0.0
FAN_EMBRYONIC_CTX_ASTROCYTE_2	0.8597591	2.4591906	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNPROG	-0.5432754	-1.7831031	0.0
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	-0.51040184	-1.7402486	0.0
FAN_EMBRYONIC_CTX_NSC_2	-0.7271581	-2.3811474	0.0
FAN_EMBRYONIC_CTX_MICROGLIA_1	-0.7683874	-2.3637247	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	0.71968246	2.0053272	0.0
LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3	-0.6396863	-1.9813962	0.0
MANNO_MIDBRAIN_NEUROTYPES_HPROGBP	-0.45518747	-1.535628	0.0
LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	0.61230123	1.7077522	0.0
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	-0.6208023	-1.6665591	0.0
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-0.55210173	-1.6237761	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRN	-0.5839177	-1.9536022	0.0
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	-0.76909757	-2.4279966	0.0
MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS	-0.730324	-2.1075385	0.0
GOBP_TELOMERE_ORGANIZATION	-0.625431	-1.7177734	0.0
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	-0.6728462	-1.8355808	0.0
GOBP_DICARBOXYLIC_ACID_TRANSPORT	0.6743679	1.766876	0.0
GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT	-0.6953466	-1.7394475	0.0
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	-0.6963734	-2.0933568	0.0
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	-0.7203429	-1.7779703	0.0
KEGG_RIBOSOME	-0.8740958	-2.5964444	0.0
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.93976074	1.6816592	0.0
RUBENSTEIN_SKELETAL_MUSCLE_NK_CELLS	-0.5869365	-1.8705363	0.0
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	-0.73813224	-1.846226	0.0
HALLMARK_MYC_TARGETS_V1	-0.7478059	-2.1664665	0.0
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.739565	-2.0986955	0.0
GOBP_ATP_BIOSYNTHETIC_PROCESS	-0.6419042	-1.7364426	0.0
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	-0.7318896	-2.0212874	0.0
KEGG_PARKINSONS_DISEASE	-0.7099798	-2.052071	0.0
RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	-0.5180032	-1.7743367	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_C7_PROLIFERATIVE	-0.6844509	-2.1932945	0.0
AIZARANI_LIVER_C11_HEPATOCYTES_1	0.595093	1.7750102	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_C5_CHON2	-0.4907605	-1.600448	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_C4_HIGH_GRADE_CHONDROSARCOMA_1	-0.72953284	-2.0933588	0.0
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	0.9002431	1.6338317	0.0
GOBP_SODIUM_ION_HOMEOSTASIS	0.8082158	1.7835333	0.0
HALLMARK_E2F_TARGETS	-0.65709615	-2.0438995	0.0
HALLMARK_DNA_REPAIR	-0.593201	-1.7385916	0.0
GOBP_AEROBIC_RESPIRATION	-0.65547997	-1.9356449	0.0
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.5502467	-1.6697731	0.0
