source	score	norm	pval
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	0.6396091	2.0828445	0.0
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	-0.6685494	-1.6747129	0.0
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.53510594	1.6872214	0.0
HALLMARK_HYPOXIA	0.506233	1.6451952	0.0
HALLMARK_INFLAMMATORY_RESPONSE	0.5969622	1.9012779	0.0
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.57212067	1.8101898	0.0
GAO_LARGE_INTESTINE_ADULT_CI_MESENCHYMAL_CELLS	0.4831747	1.6248406	0.0
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	0.54449534	1.6903367	0.0
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	0.56040615	1.7434641	0.0
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.6983399	2.266159	0.0
HAY_BONE_MARROW_CD34_POS_HSC	-0.642998	-1.7652192	0.0
GOBP_MICROTUBULE_POLYMERIZATION	-0.6512727	-1.663734	0.0
GOBP_MIRNA_METABOLIC_PROCESS	0.6408284	1.7404436	0.0
GOBP_MOLTING_CYCLE	0.60470617	1.678124	0.0
HALLMARK_E2F_TARGETS	-0.5485808	-1.6672716	0.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.55835134	1.8168826	0.0
GOBP_CELLULAR_RESPONSE_TO_COPPER_ION	0.8793314	1.7590228	0.0
GAO_ESOPHAGUS_25W_C4_FGFR1HIGH_EPITHELIAL_CELLS	0.541495	1.6796697	0.0
GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL	0.5354151	1.7811487	0.0
GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR	0.6642978	1.9524499	0.0
GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS	-0.5073961	-1.6222553	0.0
