source	score	norm	pval
GOBP_FOCAL_ADHESION_ASSEMBLY	0.7527814	1.8021092	0.0
GOBP_FOAM_CELL_DIFFERENTIATION	0.761869	1.673603	0.0
GOBP_GLUCOSE_METABOLIC_PROCESS	0.6810369	1.8094287	0.0
GOBP_OSTEOBLAST_DIFFERENTIATION	0.60073036	1.6239139	0.0
GOBP_CARTILAGE_DEVELOPMENT	0.6561838	1.7535872	0.0
GOBP_MEMBRANE_RAFT_ORGANIZATION	0.8079896	1.7116004	0.0
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.63557667	1.71938	0.0
GOBP_MIRNA_METABOLIC_PROCESS	0.6700596	1.63584	0.0
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	0.5692682	1.5931312	0.0
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	-0.5463429	-1.6805943	0.0
JONES_OVARY_ENDOTHELIAL	0.62920505	1.696209	0.0
HU_FETAL_RETINA_RPE	0.67211634	1.8794497	0.0
HU_FETAL_RETINA_RPC	-0.49823958	-1.540687	0.0
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	-0.54811656	-1.8061981	0.0
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	0.7368324	1.8327565	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	-0.69071674	-2.4198966	0.0
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	0.68776524	1.6102479	0.0
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.77347285	1.8230556	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	0.7507313	1.9346952	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED	-0.73593473	-1.7341238	0.0
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	0.61939305	1.7574663	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	-0.5290178	-1.6532164	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	0.64474136	1.7113413	0.0
GOBP_SKIN_DEVELOPMENT	0.56761414	1.526209	0.0
GOBP_OSTEOCLAST_DIFFERENTIATION	0.69268256	1.7326932	0.0
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	0.5499666	1.4889448	0.0
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	-0.6330499	-1.6524137	0.0
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	0.57816017	1.5649494	0.0
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	-0.6896981	-2.1772983	0.0
TRAVAGLINI_LUNG_NEUTROPHIL_CELL	0.5811031	1.6156205	0.0
TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	-0.68772626	-2.2271466	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C2_GRANULATING_CANCER_ASSOCIATED_FIBROBLAST	0.68325496	1.8455515	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C0_MINERALISATION_STROMAL_CELL	0.5874097	1.5616399	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C3_SKELETAL_PROGENITOR_LIKE_CELL	0.5849532	1.6370876	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C0_M1_MACROPHAGE	0.6250615	1.7503532	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_C7_PROLIFERATIVE	-0.53553134	-1.7727346	0.0
ZHONG_PFC_C2_THY1_POS_OPC	-0.8141744	-1.9809315	0.0
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	-0.91810334	-1.6900173	0.0
DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS	-0.66120493	-2.0894039	0.0
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	0.64097154	1.6312786	0.0
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	0.6339209	1.6663657	0.0
GOBP_INTERLEUKIN_8_PRODUCTION	0.702986	1.670892	0.0
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	0.6887294	1.6141171	0.0
GOBP_LEARNING	-0.60448503	-1.8965485	0.0
GOBP_PYRUVATE_DECARBOXYLATION_TO_ACETYL_COA	0.88569564	1.5946268	0.0
GOBP_SYMBIONT_ENTRY_INTO_HOST	0.73729587	1.8439714	0.0
BUSSLINGER_ESOPHAGEAL_QUIESCENT_BASAL_CELLS	0.71007717	1.7164782	0.0
AIZARANI_LIVER_C13_LSECS_2	0.59589773	1.6799184	0.0
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	0.608509	1.6088226	0.0
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	-0.49336183	-1.5757089	0.0
DESCARTES_FETAL_CEREBRUM_MEGAKARYOCYTES	0.52307296	1.4599049	0.0
HE_LIM_SUN_FETAL_LUNG_C2_CXCL9_POS_MACROPHAGE_CELL	0.6487286	1.6472243	0.0
