source	score	norm	pval
HE_LIM_SUN_FETAL_LUNG_C3_OMD_POS_ENDOTHELIAL_CELL	-0.5152458	-1.6425091	0.0
HE_LIM_SUN_FETAL_LUNG_C2_PROMONOCYTE_LIKE_CELL	-0.5435881	-1.6703285	0.0
AIZARANI_LIVER_C29_MVECS_2	-0.60307324	-1.8995532	0.0
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	-0.76608515	-1.834494	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C0_M1_MACROPHAGE	-0.5201335	-1.6258054	0.0
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL	-0.70285016	-1.9462588	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C1_M2_MACROPHAGE	-0.6267896	-1.7023923	0.0
GOBP_MAINTENANCE_OF_LOCATION	-0.5183669	-1.5368097	0.0
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	0.85192907	1.7026864	0.0
GOBP_DICARBOXYLIC_ACID_TRANSPORT	-0.6353165	-1.6798946	0.0
HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NEUROENDOCRINE_CELL	0.55218554	1.4909897	0.0
HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	0.60683817	1.740378	0.0
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	0.62959176	1.7390026	0.0
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	-0.61904633	-1.6527026	0.0
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	-0.736562	-2.3318577	0.0
AIZARANI_LIVER_C39_EPCAM_POS_BILE_DUCT_CELLS_4	-0.52632666	-1.5533816	0.0
AIZARANI_LIVER_C9_LSECS_1	-0.5083428	-1.587331	0.0
ZHONG_PFC_C9_ORG_OTHER	-0.6653063	-1.7956014	0.0
BUSSLINGER_ESOPHAGEAL_QUIESCENT_BASAL_CELLS	-0.7040409	-1.7981752	0.0
AIZARANI_LIVER_C32_MVECS_3	-0.61570877	-1.7343152	0.0
ZHONG_PFC_C5_BCL11B_CALB2_POS_INP	0.88470536	1.732835	0.0
ZHONG_PFC_MAJOR_TYPES_OPC	-0.85647744	-2.3212943	0.0
ZHONG_PFC_MAJOR_TYPES_NPCS	-0.6394864	-1.8525594	0.0
ZHONG_PFC_C3_ASTROCYTE	0.67689776	1.9695376	0.0
DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS	0.7528407	1.7536526	0.0
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	-0.5987253	-1.7541338	0.0
RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	-0.5868836	-1.8536115	0.0
RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES	-0.60091317	-1.7067182	0.0
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.7672891	-1.8915672	0.0
DESCARTES_FETAL_STOMACH_ENS_NEURONS	0.69876814	1.6813298	0.0
HE_LIM_SUN_FETAL_LUNG_C1_MID_BASAL_CELL	-0.56467456	-1.6179647	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_BASAL_CELL	-0.5541731	-1.6401515	0.0
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	-0.5758052	-1.5986193	0.0
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	-0.8707956	-1.6743557	0.0
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	-0.6771344	-1.8711181	0.0
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	-0.5566863	-1.7709101	0.0
FAN_EMBRYONIC_CTX_MICROGLIA_1	-0.6731011	-1.9877492	0.0
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	-0.70108384	-1.7609215	0.0
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS	-0.63614714	-1.5953579	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA	-0.6759001	-1.8885181	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	-0.70108736	-1.8422263	0.0
GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR	-0.63004965	-1.745576	0.0
GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS	0.5770073	1.6443397	0.0
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	-0.5807502	-1.6609876	0.0
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	-0.5423627	-1.6213553	0.0
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	-0.5378374	-1.5486114	0.0
GOBP_CHROMOSOME_LOCALIZATION	-0.6323965	-1.651308	0.0
GOBP_TISSUE_REMODELING	-0.59699243	-1.7158502	0.0
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	-0.6792833	-1.7028674	0.0
GOBP_PLATELET_ACTIVATION	-0.62698936	-1.7624876	0.0
GOBP_POSITIVE_CHEMOTAXIS	-0.78383565	-1.9746884	0.0
AIZARANI_LIVER_C20_LSECS_3	-0.50994205	-1.5925139	0.0
AIZARANI_LIVER_C21_STELLATE_CELLS_1	-0.58424854	-1.7716337	0.0
HU_FETAL_RETINA_AMACRINE	0.8039942	1.8622866	0.0
HU_FETAL_RETINA_BLOOD	-0.46676302	-1.4533713	0.0
HU_FETAL_RETINA_HORIZONTAL	0.85673827	1.8446214	0.0
ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2	-0.70444447	-1.865919	0.0
GOBP_PROTEIN_HOMOTETRAMERIZATION	-0.7189238	-1.7670232	0.0
ZHONG_PFC_C1_OPC	-0.67186135	-2.0747592	0.0
ZHONG_PFC_C1_MICROGLIA	-0.58147836	-1.7710806	0.0
HE_LIM_SUN_FETAL_LUNG_C7_COL20A1_POS_SCHWANN_CELL	-0.64451003	-1.6943866	0.0
VANGURP_PANCREATIC_ALPHA_CELL	-0.76408666	-1.7251494	0.0
HE_LIM_SUN_FETAL_LUNG_C7_LATE_SCHWANN_CELL	-0.64972466	-1.7887421	0.0
HE_LIM_SUN_FETAL_LUNG_C7_MID_SCHWANN_CELL	-0.56919485	-1.7902107	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNBM	0.793232	2.2608333	0.0
HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL	-0.58993006	-1.8399053	0.0
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	0.60237193	1.7786962	0.0
GOBP_CALCIUM_MEDIATED_SIGNALING	-0.5165851	-1.529741	0.0
HALLMARK_COAGULATION	-0.60338324	-1.6823554	0.0
HALLMARK_MYOGENESIS	-0.53404474	-1.576404	0.0
GOBP_CARTILAGE_DEVELOPMENT	-0.53551006	-1.5353111	0.0
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	-0.65962	-1.7476332	0.0
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	-0.8763292	-1.757858	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_GLOBOSE_BASAL_CELLS	0.8836463	1.8772907	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS	0.80342704	2.0825553	0.0
GOBP_RESPONSE_TO_ANGIOTENSIN	-0.7256993	-1.6949022	0.0
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	-0.4984107	-1.4743122	0.0
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	-0.8851806	-1.7646029	0.0
GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	0.8061835	1.6705343	0.0
DESCARTES_MAIN_FETAL_VISCERAL_NEURONS	0.7760598	1.7158498	0.0
HE_LIM_SUN_FETAL_LUNG_C6_MUC16_POS_CILIATED_CELL	-0.6938111	-1.717243	0.0
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	-0.63890535	-1.645613	0.0
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	-0.7105035	-1.7442772	0.0
KEGG_ECM_RECEPTOR_INTERACTION	-0.6820851	-1.8234406	0.0
FAN_EMBRYONIC_CTX_ASTROCYTE_2	-0.7504484	-2.1917853	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	-0.61732066	-1.7776487	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	-0.811787	-2.2647614	0.0
GOBP_OSTEOBLAST_DIFFERENTIATION	-0.52320486	-1.5386411	0.0
GOBP_MOLTING_CYCLE	-0.6255313	-1.6402122	0.0
LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS	-0.56532377	-1.6581309	0.0
LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	-0.5855358	-1.7011236	0.0
GOBP_HEMOSTASIS	-0.58621466	-1.748542	0.0
DESCARTES_FETAL_THYMUS_STROMAL_CELLS	-0.7017408	-2.0054185	0.0
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	-0.5907342	-1.6642069	0.0
DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	-0.5672465	-1.6276636	0.0
LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	-0.6256868	-1.7898147	0.0
GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR	-0.59827244	-1.6306167	0.0
LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	-0.49907175	-1.5042917	0.0
