source	score	norm	pval
GAUTAM_EYE_CHOROID_SCLERA_CHOROID_ENDOTHELIAL_CELLS	-0.7156032	-1.7995763	0.0
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING	-0.73067164	-1.6779172	0.0
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.8017956	-1.9379499	0.0
GOBP_MYELOID_CELL_HOMEOSTASIS	-0.5958376	-1.5089715	0.0
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	-0.702634	-1.5701846	0.0
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	-0.62110543	-1.5391109	0.0
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	-0.6627041	-1.5889944	0.0
GOBP_DNA_TEMPLATED_DNA_REPLICATION	0.5095747	1.695801	0.0
GOBP_AEROBIC_RESPIRATION	-0.7351753	-1.8557427	0.0
GAUTAM_EYE_CORNEA_FIBROBLASTS	-0.73485225	-1.8806988	0.0
GAUTAM_EYE_CORNEA_ELF3_HIGH_EPITHELIAL_CELLS	-0.6294403	-1.6270727	0.0
GAUTAM_EYE_CHOROID_SCLERA_MELANOCYTES	-0.6740369	-1.685167	0.0
GAUTAM_EYE_CHOROID_SCLERA_FIBROBLASTS	-0.62138635	-1.6027824	0.0
GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION	-0.9250289	-1.5809281	0.0
GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS	0.8468831	2.6704507	0.0
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	-0.6729231	-1.8076236	0.0
GOBP_EMBRYO_IMPLANTATION	-0.70722115	-1.6274172	0.0
GOBP_ELECTRON_TRANSPORT_CHAIN	-0.7187751	-1.7744062	0.0
GOBP_DOUBLE_STRAND_BREAK_REPAIR_INVOLVED_IN_MEIOTIC_RECOMBINATION	0.87941575	1.7382693	0.0
GOBP_RESPONSE_TO_ETHANOL	-0.6506204	-1.5851657	0.0
GAUTAM_EYE_CORNEA_MELANOCYTES	-0.6179324	-1.6315782	0.0
HE_LIM_SUN_FETAL_LUNG_C1_EARLY_TIP_CELL	0.5481849	1.8747966	0.0
HE_LIM_SUN_FETAL_LUNG_C0_PERICYTE	-0.56902415	-1.4881655	0.0
HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_2_CELL	-0.7163013	-1.7325997	0.0
HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_2_CELL	0.39660618	1.4512953	0.0
GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	0.8570426	1.9170774	0.0
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	-0.6762163	-1.6281308	0.0
LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA	-0.8361854	-2.2374814	0.0
LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA	-0.824102	-2.2123168	0.0
LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	-0.69761574	-1.8319159	0.0
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	-0.608514	-1.5914761	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_WIF1_HIGH_FIBROBLASTS	-0.6672814	-1.69011	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_SMOOTH_MUSCLE_CELLS	-0.6071127	-1.5951331	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_PUTATIVE_STEM_CELLS	-0.61426014	-1.6173935	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_PIGMENTED_CILIARY_BODY_CELLS	-0.67106616	-1.612362	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_MELANOCYTES	-0.56711936	-1.476554	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_MEG3_HIGH_FIBROBLASTS	-0.71242696	-1.7494333	0.0
GOBP_ENDODERM_DEVELOPMENT	-0.6501235	-1.5066206	0.0
GOBP_DNA_REPLICATION_INITIATION	0.817786	1.9925905	0.0
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM	-0.70384365	-1.6018589	0.0
GOBP_REGULATION_OF_COAGULATION	-0.6918967	-1.6203983	0.0
GOBP_METANEPHROS_DEVELOPMENT	-0.66859835	-1.5978152	0.0
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	-0.7527603	-1.6701691	0.0
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	-0.7746455	-1.856341	0.0
GOBP_ATP_METABOLIC_PROCESS	-0.68213224	-1.7489448	0.0
GOBP_ATP_BIOSYNTHETIC_PROCESS	-0.7221926	-1.6949905	0.0
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	0.4974059	1.5482342	0.0
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	-0.5856662	-1.4810652	0.0
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	-0.57796246	-1.5413835	0.0
KEGG_RIBOSOME	-0.88728267	-2.2097313	0.0
FAN_OVARY_CL14_MATURE_SMOOTH_MUSCLE_CELL	-0.7011002	-1.8941458	0.0
GOBP_PYRUVATE_METABOLIC_PROCESS	-0.6246378	-1.5231167	0.0
KEGG_DNA_REPLICATION	0.71893746	1.856803	0.0
KEGG_CARDIAC_MUSCLE_CONTRACTION	-0.7415999	-1.7400643	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA	-0.6487103	-1.6270046	0.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS	-0.73292077	-1.7346994	0.0
GOBP_LYMPHANGIOGENESIS	-0.9303951	-1.6662799	0.0
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	-0.6967055	-1.5870503	0.0
GOBP_RECEPTOR_METABOLIC_PROCESS	-0.699897	-1.5715243	0.0
HALLMARK_COAGULATION	-0.6275714	-1.5567333	0.0
GOBP_CELLULAR_RESPONSE_TO_COCAINE	-0.97711444	-1.6123847	0.0
FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	-0.71008027	-1.8833805	0.0
KEGG_PARKINSONS_DISEASE	-0.734298	-1.7748898	0.0
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	-0.7265849	-1.6489497	0.0
KEGG_TYPE_I_DIABETES_MELLITUS	-0.7963449	-1.7130256	0.0
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	0.9452485	1.823136	0.0
GOBP_MUSCLE_CELL_DEVELOPMENT	-0.58949095	-1.5154588	0.0
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	-0.68424296	-1.6259527	0.0
GOBP_NEUROMUSCULAR_PROCESS	0.43224674	1.432126	0.0
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	-0.6429907	-1.7252784	0.0
FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL	-0.63403505	-1.5436958	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	-0.6344453	-1.5829169	0.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	-0.6630327	-1.6850842	0.0
FAN_OVARY_CL10_PUTATIVE_EARLY_ATRESIA_GRANULOSA_CELL	-0.7434895	-1.9612752	0.0
GOBP_ENDOCRINE_PROCESS	-0.6722441	-1.599817	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_COL9A1_HIGH_CILIARY_BODY_CELLS	-0.6914755	-1.647524	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_CELLS	-0.63500714	-1.5608629	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_ACTIVATED_T_CELLS	-0.66105664	-1.6029162	0.0
HE_LIM_SUN_FETAL_LUNG_C1_MUC5AC_POS_ASCL1_POS_PROGENITOR_CELL	0.70249534	2.0087357	0.0
HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	0.38633692	1.4550693	0.0
GOBP_EPIDERMIS_MORPHOGENESIS	-0.81760466	-1.610502	0.0
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	-0.658547	-1.588599	0.0
GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS	-0.7533106	-1.607144	0.0
GOBP_MESODERMAL_CELL_FATE_COMMITMENT	-0.9286726	-1.6499543	0.0
FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	-0.75817627	-1.9378518	0.0
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	0.4546199	1.5109187	0.0
FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	-0.82646865	-2.0876758	0.0
FAN_EMBRYONIC_CTX_NSC_2	0.43205076	1.579824	0.0
FAN_EMBRYONIC_CTX_MICROGLIA_1	0.6389148	2.184544	0.0
GOBP_ENDOTHELIAL_CELL_MIGRATION	-0.57676375	-1.5091821	0.0
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	0.5397031	1.8269831	0.0
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	-0.6472349	-1.7324576	0.0
FAN_OVARY_CL5_HEALTHY_SELECTABLE_FOLLICLE_THECAL_CELL	-0.64375347	-1.7292002	0.0
FAN_OVARY_CL4_T_LYMPHOCYTE_NK_CELL_1	-0.71493053	-1.8825461	0.0
FAN_OVARY_CL3_MATURE_CUMULUS_GRANULOSA_CELL_1	-0.6950322	-1.8213615	0.0
FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1	-0.8209652	-2.045886	0.0
FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL	-0.6879081	-1.8176361	0.0
BUSSLINGER_GASTRIC_REG3A_POSITIVE_CELLS	-0.7400466	-1.620612	0.0
BUSSLINGER_DUODENAL_STEM_CELLS	-0.75606173	-2.016762	0.0
AIZARANI_LIVER_C13_LSECS_2	-0.6292953	-1.6781393	0.0
AIZARANI_LIVER_C11_HEPATOCYTES_1	-0.5739272	-1.5054052	0.0
AIZARANI_LIVER_C10_MVECS_1	-0.68488467	-1.8325104	0.0
BUSSLINGER_GASTRIC_IMMATURE_PIT_CELLS	-0.6541069	-1.6628293	0.0
BUSSLINGER_GASTRIC_CHIEF_CELLS	-0.76467484	-1.7350996	0.0
BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS	-0.7343336	-1.6631963	0.0
BUSSLINGER_ESOPHAGEAL_LATE_SUPRABASAL_CELLS	-0.7559427	-1.8558885	0.0
BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS	-0.70475674	-1.6471409	0.0
BUSSLINGER_ESOPHAGEAL_DENDRITIC_CELLS	-0.564096	-1.4876089	0.0
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	-0.69387805	-1.6721145	0.0
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	-0.73390436	-1.694144	0.0
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS	-0.8436832	-2.2241352	0.0
TRAVAGLINI_LUNG_LYMPHATIC_CELL	-0.6378695	-1.6799664	0.0
TRAVAGLINI_LUNG_GOBLET_CELL	-0.69526947	-1.7076772	0.0
TRAVAGLINI_LUNG_FIBROMYOCYTE_CELL	-0.8084777	-1.6301872	0.0
TRAVAGLINI_LUNG_DIFFERENTIATING_BASAL_CELL	-0.6476633	-1.6232814	0.0
