source	score	norm	pval
AIZARANI_LIVER_C20_LSECS_3	-0.56386876	-1.7994325	0.0
TRAVAGLINI_LUNG_VEIN_CELL	-0.75480056	-1.8110405	0.0
ZHONG_PFC_C4_PTGDS_POS_OPC	0.76834387	1.918017	0.0
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	-0.9196494	-1.6123203	0.0
ZHONG_PFC_C2_THY1_POS_OPC	0.89431155	1.8319572	0.0
ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR	-0.7774856	-2.1025238	0.0
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	-0.62216306	-1.9995158	0.0
DESCARTES_FETAL_EYE_BIPOLAR_CELLS	0.8942391	1.6667418	0.0
CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL	-0.54813904	-1.6848251	0.0
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	-0.6318083	-1.8439288	0.0
ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2	-0.7195776	-1.9756172	0.0
HALLMARK_HYPOXIA	-0.5339814	-1.6576648	0.0
HALLMARK_COAGULATION	-0.6505144	-1.8514354	0.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.50754344	-1.6154158	0.0
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	-0.5044085	-1.5715463	0.0
GOBP_MYELOID_CELL_HOMEOSTASIS	-0.5693947	-1.6710896	0.0
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	-0.83667886	-1.7262129	0.0
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	0.8698641	1.7734512	0.0
GOBP_CELLULAR_RESPIRATION	-0.60102534	-1.7774308	0.0
DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS	-0.5379067	-1.6345221	0.0
HALLMARK_P53_PATHWAY	-0.47717	-1.4632355	0.0
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.47625065	-1.4654886	0.0
HALLMARK_MYOGENESIS	-0.5346326	-1.6468353	0.0
GAUTAM_EYE_CORNEA_TGFBI_HIGH_EPITHELIAL_CELLS	-0.6083691	-1.6981546	0.0
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	-0.6938654	-1.8782779	0.0
HU_FETAL_RETINA_RPE	-0.5826984	-1.8360014	0.0
GAUTAM_EYE_CORNEA_FIBROBLASTS	-0.62982035	-1.8737309	0.0
GOBP_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.93908244	1.5523846	0.0
HAY_BONE_MARROW_NAIVE_T_CELL	-0.48405585	-1.5953274	0.0
GOBP_EMBRYO_IMPLANTATION	-0.7123317	-1.833381	0.0
GOBP_PROTEIN_FOLDING	-0.5522535	-1.6288662	0.0
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.8664575	1.6787773	0.0
GOBP_FOCAL_ADHESION_ASSEMBLY	-0.66532594	-1.7189655	0.0
GOBP_NEURONAL_ACTION_POTENTIAL	0.8204058	1.7104907	0.0
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	-0.6491897	-1.6438888	0.0
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	-0.56511116	-1.6036607	0.0
CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE	-0.71835846	-1.8607937	0.0
CUI_DEVELOPING_HEART_C8_MACROPHAGE	-0.42229548	-1.3900313	0.0
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	0.74016005	1.7984504	0.0
GAUTAM_EYE_IRIS_CILIARY_BODY_WIF1_HIGH_FIBROBLASTS	-0.52201134	-1.5163014	0.0
KEGG_RIBOSOME	-0.7714425	-2.1931458	0.0
HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_2_CELL	-0.56658065	-1.5792289	0.0
RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS	-0.6300513	-2.008918	0.0
RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES	-0.6515558	-1.9451369	0.0
RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS	-0.6897122	-2.2055817	0.0
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	-0.68044937	-2.081746	0.0
HE_LIM_SUN_FETAL_LUNG_C1_EARLY_TIP_CELL	0.6305472	1.5804161	0.0
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	-0.7886533	-1.603112	0.0
RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	-0.53874767	-1.7300621	0.0
RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	-0.58863044	-1.9271513	0.0
RUBENSTEIN_SKELETAL_MUSCLE_NK_CELLS	-0.56540304	-1.7237444	0.0
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	-0.57171476	-1.7316453	0.0
MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS	-0.7533658	-1.988836	0.0
MENON_FETAL_KIDNEY_4_PODOCYTES	-0.51921284	-1.5528296	0.0
RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	-0.58703667	-1.7439222	0.0
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	-0.6968074	-2.120827	0.0
MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	-0.6966026	-1.8658633	0.0
MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS	-0.67980313	-1.842355	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	0.6730698	1.8413135	0.0
