,time,variable,value
153,0.8055323229984765,ETV6,0.5724968039486861
154,0.8012403031232113,ETV6,0.5724968039486861
155,0.7053687040857183,ETV6,0.4921105853834951
156,0.7706857594937618,ETV6,0.5724968048848583
157,0.811779851394451,ETV6,0.5724968039486861
158,0.7514944235646851,ETV6,0.4921103905930355
159,0.7909658897695844,ETV6,0.5724968039486861
160,0.8212245111730774,ETV6,0.5724968039486861
161,0.8463473505052844,ETV6,0.5724968039486861
162,0.8575077893522471,ETV6,0.5724968039486861
163,0.8565791839825904,ETV6,0.5724968039486861
164,0.8201222622185721,ETV6,0.5724968039486861
165,0.8357687047267908,ETV6,0.5724968039486861
166,0.7292068658111522,ETV6,0.4921103905930361
167,0.8112498981382317,ETV6,0.5724968039486861
168,0.7909924824060971,ETV6,0.5724968039486861
169,0.9443779392196604,ETV6,0.5724968039486861
170,0.9109705438766978,ETV6,0.5724968039486861
171,0.8011892547584769,ETV6,0.5724968039486861
172,0.770964349019134,ETV6,0.5724968046015104
173,0.923915222002067,ETV6,0.5724968039486861
174,0.8180751832203472,ETV6,0.5724968039486861
175,0.8188033149343882,ETV6,0.5724968039486861
176,0.8005380517429194,ETV6,0.5724968039486861
177,0.8892920841309105,ETV6,0.5724968039486861
178,0.837225917891891,ETV6,0.5724968039486861
179,0.7904557227012465,ETV6,0.5724968039486861
180,0.831245582177069,ETV6,0.5724968039486861
181,0.9464538269074408,ETV6,0.5724968039486861
182,0.7460918445360043,ETV6,0.4921103905930355
183,0.7862354871156154,ETV6,0.5724968039486861
184,0.9312054824993989,ETV6,0.5724968039486861
185,0.8009183422740027,ETV6,0.5724968039486861
186,0.8475101451947072,ETV6,0.5724968039486861
187,0.8467301736684166,ETV6,0.5724968039486861
188,0.8143382846322866,ETV6,0.5724968039486861
189,0.8020506662340879,ETV6,0.5724968039486861
190,0.8869552561973483,ETV6,0.5724968039486861
191,0.7687145803122505,ETV6,0.5724968159388805
192,0.8391415374578309,ETV6,0.5724968039486861
193,0.7886694256593004,ETV6,0.5724968039486861
194,0.8213704540948917,ETV6,0.5724968039486861
195,0.8341971273957353,ETV6,0.5724968039486861
196,0.7257888414269906,ETV6,0.49211039059304384
197,0.8402191723946115,ETV6,0.5724968039486861
198,0.8099235112474042,ETV6,0.5724968039486861
199,0.7661422967428978,ETV6,0.5724971374483891
200,0.830124417626949,ETV6,0.5724968039486861
201,0.8519326747652393,ETV6,0.5724968039486861
202,0.795249995169697,ETV6,0.5724968039486861
203,0.7946307666337561,ETV6,0.5724968039486861
204,0.8327514693643578,ETV6,0.5724968039486861
205,0.8793007715534927,ETV6,0.5724968039486861
206,0.8444289608730411,ETV6,0.5724968039486861
207,0.8394542383711109,ETV6,0.5724968039486861
208,0.7897195973673014,ETV6,0.5724968039486861
209,0.8688177326348427,ETV6,0.5724968039486861
210,0.7877307689061998,ETV6,0.5724968039486861
211,0.8180908538811494,ETV6,0.5724968039486861
212,0.7053751148105919,ETV6,0.4921105843489925
213,0.809400206150313,ETV6,0.5724968039486861
214,0.7046905918546419,ETV6,0.49211073272320965
215,0.786101257617027,ETV6,0.5724968039486861
216,0.8156437773087112,ETV6,0.5724968039486861
217,0.7776418708501501,ETV6,0.5724968039488008
218,0.8810889680694756,ETV6,0.5724968039486861
219,0.8295117581053848,ETV6,0.5724968039486861
220,0.806098682840398,ETV6,0.5724968039486861
221,0.8599632552683472,ETV6,0.5724968039486861
222,0.8482806984955662,ETV6,0.5724968039486861
223,0.7410238895167762,ETV6,0.4921103905930355
224,0.8070864093394449,ETV6,0.5724968039486861
225,0.7804181104441859,ETV6,0.5724968039486893
226,0.7855117875076599,ETV6,0.5724968039486861
227,0.8316735969933227,ETV6,0.5724968039486861
