,time,variable,value
60,0.8488811697253954,MYBL2,0.001107516766399535
61,0.7431486095162483,MYBL2,0.004693160778522871
62,0.940591575161896,MYBL2,0.001107516766399535
63,0.929354999063965,MYBL2,0.001107516766399535
64,0.8100698498929761,MYBL2,0.001107516766399535
65,0.8002266962904153,MYBL2,0.001107516766399535
66,0.8095947439495644,MYBL2,0.001107516766399535
67,0.799341620534098,MYBL2,0.001107516766399535
68,0.9904385225681211,MYBL2,0.001107516766399535
69,0.8005673353009841,MYBL2,0.001107516766399535
70,0.8220898798862648,MYBL2,0.001107516766399535
71,0.833001171055423,MYBL2,0.001107516766399535
72,0.7412647269956704,MYBL2,0.004693160778522871
73,0.7389601109759792,MYBL2,0.004693160778522871
74,0.7457576953950606,MYBL2,0.004693160778522871
75,0.7838638354913816,MYBL2,0.001107516766399535
76,0.8002348481998226,MYBL2,0.001107516766399535
77,0.8074481008539196,MYBL2,0.001107516766399535
78,0.2680675571288829,MYBL2,0.015771303611385214
79,0.7898182908724546,MYBL2,0.001107516766399535
80,0.7858128541424656,MYBL2,0.001107516766399535
81,0.8040178090332715,MYBL2,0.001107516766399535
82,1.0,MYBL2,0.001107516766399535
83,0.8190984457128293,MYBL2,0.001107516766399535
84,0.7923507646317896,MYBL2,0.001107516766399535
85,0.8355159955351676,MYBL2,0.001107516766399535
86,0.9111027947564981,MYBL2,0.001107516766399535
87,0.8521029942705236,MYBL2,0.001107516766399535
88,0.8143648772687995,MYBL2,0.001107516766399535
89,0.7604680929269791,MYBL2,0.0011126616246972837
90,0.14549652562949933,MYBL2,6.116649904667458e-05
91,0.8168816803673323,MYBL2,0.001107516766399535
92,0.8407213458430453,MYBL2,0.001107516766399535
93,0.8270197273140796,MYBL2,0.001107516766399535
94,0.8124290757912204,MYBL2,0.001107516766399535
95,0.8528882684951664,MYBL2,0.001107516766399535
96,0.8717426060722446,MYBL2,0.001107516766399535
97,0.7919753810753009,MYBL2,0.001107516766399535
98,0.8244687336828874,MYBL2,0.001107516766399535
99,0.8755746366516397,MYBL2,0.001107516766399535
100,0.7367842634670212,MYBL2,0.004693160778522871
101,0.8332032276060694,MYBL2,0.001107516766399535
102,0.8297833037478711,MYBL2,0.001107516766399535
103,0.8428704424259874,MYBL2,0.001107516766399535
104,0.8774717363457225,MYBL2,0.001107516766399535
105,0.7911153942052173,MYBL2,0.001107516766399535
106,0.7699375250128332,MYBL2,0.0011075167907209113
107,0.7916075954149586,MYBL2,0.001107516766399535
108,0.7298617886300315,MYBL2,0.004693160778522965
109,0.26470782285422034,MYBL2,0.015755890380757087
110,0.8889380696573339,MYBL2,0.001107516766399535
111,0.8928798740070958,MYBL2,0.001107516766399535
112,0.8993488494178405,MYBL2,0.001107516766399535
113,0.847777100441605,MYBL2,0.001107516766399535
114,0.7427346824657663,MYBL2,0.004693160778522871
115,0.9589052749412987,MYBL2,0.001107516766399535
116,0.8373431312689014,MYBL2,0.001107516766399535
117,0.732008827449434,MYBL2,0.004693160778522871
118,0.8146138666571008,MYBL2,0.001107516766399535
119,0.833472715485016,MYBL2,0.001107516766399535
120,0.8045823485459077,MYBL2,0.001107516766399535
121,0.8588297441369891,MYBL2,0.001107516766399535
122,0.9208072076096334,MYBL2,0.001107516766399535
123,0.8391857002291826,MYBL2,0.001107516766399535
124,0.12305091086062173,MYBL2,6.116649904732216e-05
125,0.7887017958626746,MYBL2,0.001107516766399535
126,0.792122511168388,MYBL2,0.001107516766399535
127,0.7917191103698591,MYBL2,0.001107516766399535
128,0.8981754493317132,MYBL2,0.001107516766399535
129,0.785679495236144,MYBL2,0.001107516766399535
130,0.7823657044897424,MYBL2,0.001107516766399535
131,0.745636366490971,MYBL2,0.004693160778522871
132,0.9695756494868112,MYBL2,0.001107516766399535
133,0.7809639717954621,MYBL2,0.001107516766399535
134,0.7367614697785817,MYBL2,0.004693160778522871
135,0.2649659138889473,MYBL2,0.01575740243065383
136,0.7775545741892168,MYBL2,0.0011075167664007376
137,0.7961335671757354,MYBL2,0.001107516766399535
138,0.817334230056559,MYBL2,0.001107516766399535
139,0.8155378024864176,MYBL2,0.001107516766399535
140,0.7457454279585741,MYBL2,0.004693160778522871
141,0.8910342975462566,MYBL2,0.001107516766399535
142,0.829411165126195,MYBL2,0.001107516766399535
143,0.7434010812736168,MYBL2,0.004693160778522871
144,0.7473540450333439,MYBL2,0.004693160778522871
145,0.8531433520293353,MYBL2,0.001107516766399535
146,0.9351148375010351,MYBL2,0.001107516766399535
147,0.9068397418602914,MYBL2,0.001107516766399535
148,0.8068624296926258,MYBL2,0.001107516766399535
149,0.7995160555664617,MYBL2,0.001107516766399535
150,0.8306596735815206,MYBL2,0.001107516766399535
151,0.8763398081093949,MYBL2,0.001107516766399535
152,0.9146893974614104,MYBL2,0.001107516766399535
153,0.8055323229984765,MYBL2,0.001107516766399535
154,0.8012403031232113,MYBL2,0.001107516766399535
155,0.7053687040857183,MYBL2,0.004693218314326038
156,0.7706857594937618,MYBL2,0.0011075167756259851
157,0.811779851394451,MYBL2,0.001107516766399535
158,0.7514944235646851,MYBL2,0.004693160778522871
159,0.7909658897695844,MYBL2,0.001107516766399535
160,0.8212245111730774,MYBL2,0.001107516766399535
161,0.8463473505052844,MYBL2,0.001107516766399535
162,0.8575077893522471,MYBL2,0.001107516766399535
163,0.8565791839825904,MYBL2,0.001107516766399535
164,0.8201222622185721,MYBL2,0.001107516766399535
165,0.8357687047267908,MYBL2,0.001107516766399535
166,0.7292068658111522,MYBL2,0.004693160778523057
167,0.8112498981382317,MYBL2,0.001107516766399535
168,0.7909924824060971,MYBL2,0.001107516766399535
169,0.9443779392196604,MYBL2,0.001107516766399535
170,0.9109705438766978,MYBL2,0.001107516766399535
171,0.8011892547584769,MYBL2,0.001107516766399535
172,0.770964349019134,MYBL2,0.001107516772830834
173,0.923915222002067,MYBL2,0.001107516766399535
174,0.8180751832203472,MYBL2,0.001107516766399535
175,0.8188033149343882,MYBL2,0.001107516766399535
176,0.8005380517429194,MYBL2,0.001107516766399535
177,0.8892920841309105,MYBL2,0.001107516766399535
178,0.837225917891891,MYBL2,0.001107516766399535
179,0.7904557227012465,MYBL2,0.001107516766399535
180,0.831245582177069,MYBL2,0.001107516766399535
181,0.9464538269074408,MYBL2,0.001107516766399535
182,0.7460918445360043,MYBL2,0.004693160778522871
183,0.7862354871156154,MYBL2,0.001107516766399535
184,0.9312054824993989,MYBL2,0.001107516766399535
185,0.8009183422740027,MYBL2,0.001107516766399535
186,0.8475101451947072,MYBL2,0.001107516766399535
187,0.8467301736684166,MYBL2,0.001107516766399535
188,0.8143382846322866,MYBL2,0.001107516766399535
189,0.8020506662340879,MYBL2,0.001107516766399535
190,0.8869552561973483,MYBL2,0.001107516766399535
191,0.7687145803122505,MYBL2,0.0011075168849702807
192,0.8391415374578309,MYBL2,0.001107516766399535
193,0.7886694256593004,MYBL2,0.001107516766399535
194,0.8213704540948917,MYBL2,0.001107516766399535
195,0.8341971273957353,MYBL2,0.001107516766399535
196,0.7257888414269906,MYBL2,0.004693160778525369
197,0.8402191723946115,MYBL2,0.001107516766399535
198,0.8099235112474042,MYBL2,0.001107516766399535
199,0.7661422967428978,MYBL2,0.001107520084529125
200,0.830124417626949,MYBL2,0.001107516766399535
201,0.8519326747652393,MYBL2,0.001107516766399535
202,0.795249995169697,MYBL2,0.001107516766399535
203,0.7946307666337561,MYBL2,0.001107516766399535
204,0.8327514693643578,MYBL2,0.001107516766399535
205,0.8793007715534927,MYBL2,0.001107516766399535
206,0.8444289608730411,MYBL2,0.001107516766399535
207,0.8394542383711109,MYBL2,0.001107516766399535
208,0.7897195973673014,MYBL2,0.001107516766399535
209,0.8688177326348427,MYBL2,0.001107516766399535
210,0.7877307689061998,MYBL2,0.001107516766399535
211,0.8180908538811494,MYBL2,0.001107516766399535
212,0.7053751148105919,MYBL2,0.004693218008761579
213,0.809400206150313,MYBL2,0.001107516766399535
214,0.7046905918546419,MYBL2,0.00469326183455514
215,0.786101257617027,MYBL2,0.001107516766399535
216,0.8156437773087112,MYBL2,0.001107516766399535
217,0.7776418708501501,MYBL2,0.001107516766400645
218,0.8810889680694756,MYBL2,0.001107516766399535
219,0.8295117581053848,MYBL2,0.001107516766399535
220,0.806098682840398,MYBL2,0.001107516766399535
221,0.8599632552683472,MYBL2,0.001107516766399535
222,0.8482806984955662,MYBL2,0.001107516766399535
223,0.7410238895167762,MYBL2,0.004693160778522871
224,0.8070864093394449,MYBL2,0.001107516766399535
225,0.7804181104441859,MYBL2,0.001107516766399535
226,0.7855117875076599,MYBL2,0.001107516766399535
227,0.8316735969933227,MYBL2,0.001107516766399535
228,0.7934731163531825,MYBL2,0.001107516766399535
229,0.7999886288778246,MYBL2,0.001107516766399535
230,0.7410839603831846,MYBL2,0.004693160778522871
231,0.9561737521318753,MYBL2,0.001107516766399535
232,0.8475141024322835,MYBL2,0.001107516766399535
233,0.7688005315124079,MYBL2,0.0011075168724776247
234,0.8006850235465035,MYBL2,0.001107516766399535
235,0.7511157159286322,MYBL2,0.004693160778522871
236,0.8508466504847968,MYBL2,0.001107516766399535
237,0.8020671283424055,MYBL2,0.001107516766399535
238,0.8664955464803128,MYBL2,0.001107516766399535
239,0.8337205177020446,MYBL2,0.001107516766399535
240,0.8342165970046107,MYBL2,0.001107516766399535
241,0.7442537076818085,MYBL2,0.004693160778522871
242,0.8233622109117998,MYBL2,0.001107516766399535
243,0.7915566261949758,MYBL2,0.001107516766399535
244,0.8343759945341844,MYBL2,0.001107516766399535
245,0.8299518029238704,MYBL2,0.001107516766399535
246,0.8377223137734633,MYBL2,0.001107516766399535
247,0.856393668685013,MYBL2,0.001107516766399535
248,0.8611928481280581,MYBL2,0.001107516766399535
249,0.873048969340936,MYBL2,0.001107516766399535
250,0.8370196666694137,MYBL2,0.001107516766399535
251,0.7920173277936098,MYBL2,0.001107516766399535
252,0.7405419771247332,MYBL2,0.004693160778522871
253,0.822891299640219,MYBL2,0.001107516766399535
254,0.7412625109426276,MYBL2,0.004693160778522871
255,0.8349038108821126,MYBL2,0.001107516766399535
256,0.777661261314274,MYBL2,0.001107516766400645
257,0.8218993784693412,MYBL2,0.001107516766399535
258,0.807954152395178,MYBL2,0.001107516766399535
259,0.7943996639592996,MYBL2,0.001107516766399535
260,0.7801491765784999,MYBL2,0.001107516766399535
261,0.7975385448048283,MYBL2,0.001107516766399535
262,0.6125372528162251,MYBL2,0.15744276501105497
263,0.9116791268371118,MYBL2,0.001107516766399535
264,0.8626120718124257,MYBL2,0.001107516766399535
265,0.7330460194181847,MYBL2,0.004693160778522871
266,0.7746095979849272,MYBL2,0.0011075167664567054
267,0.7992456970952483,MYBL2,0.001107516766399535
268,0.72927572174498,MYBL2,0.004693160778523057
269,0.7751411341361771,MYBL2,0.0011075167664282128
270,0.8228155581130084,MYBL2,0.001107516766399535
271,0.9231454601487232,MYBL2,0.001107516766399535
272,0.9057709711356817,MYBL2,0.001107516766399535
273,0.7337774752117897,MYBL2,0.004693160778522871
274,0.7450320963130685,MYBL2,0.004693160778522871
275,0.8568779554196017,MYBL2,0.001107516766399535
276,0.8837790190290992,MYBL2,0.001107516766399535
277,0.8213461566561732,MYBL2,0.001107516766399535
278,0.7503301251249833,MYBL2,0.004693160778522871
279,0.8225723462915684,MYBL2,0.001107516766399535
280,0.8232823538575099,MYBL2,0.001107516766399535
281,0.7781373961394557,MYBL2,0.0011075167664000899
282,0.7891871906237847,MYBL2,0.001107516766399535
283,0.8271178668059721,MYBL2,0.001107516766399535
284,0.7377069329803135,MYBL2,0.004693160778522871
285,0.8903974988754769,MYBL2,0.001107516766399535
286,0.7895613870090006,MYBL2,0.001107516766399535
287,0.7977512858969307,MYBL2,0.001107516766399535
288,0.8411701757289503,MYBL2,0.001107516766399535
289,0.7680101128789159,MYBL2,0.0011075170617018165
290,0.8896821094664317,MYBL2,0.001107516766399535
291,0.7608676156326833,MYBL2,0.0011105844600126271
292,0.7764213004921133,MYBL2,0.0011075167664049929
293,0.7975122687473216,MYBL2,0.001107516766399535
294,0.8249758141059158,MYBL2,0.001107516766399535
295,0.8799946335901229,MYBL2,0.001107516766399535
296,0.7943824895482184,MYBL2,0.001107516766399535
297,0.8478636056550232,MYBL2,0.001107516766399535
298,0.7813033444900064,MYBL2,0.001107516766399535
299,0.8391488979197229,MYBL2,0.001107516766399535
300,0.8031244230780438,MYBL2,0.001107516766399535
301,0.8231943448938127,MYBL2,0.001107516766399535
302,0.8881399739829439,MYBL2,0.001107516766399535
303,0.8487186064057607,MYBL2,0.001107516766399535
304,0.8091854072946709,MYBL2,0.001107516766399535
305,0.8465934115377793,MYBL2,0.001107516766399535
306,0.8190341801745901,MYBL2,0.001107516766399535
307,0.9208484420251786,MYBL2,0.001107516766399535
308,0.828145007391279,MYBL2,0.001107516766399535
309,0.8178711480509128,MYBL2,0.001107516766399535
310,0.7942048095810421,MYBL2,0.001107516766399535
311,0.868620741348294,MYBL2,0.001107516766399535
312,0.8191077056487579,MYBL2,0.001107516766399535
313,0.8138778996126588,MYBL2,0.001107516766399535
314,0.7779696884109717,MYBL2,0.001107516766400275
315,0.8824947371460837,MYBL2,0.001107516766399535
316,0.9000236375693528,MYBL2,0.001107516766399535
317,0.7800446263617338,MYBL2,0.001107516766399535
318,0.801021547029993,MYBL2,0.001107516766399535
319,0.7978201418307586,MYBL2,0.001107516766399535
320,0.7460718209138681,MYBL2,0.004693160778522871
321,0.7964848115830087,MYBL2,0.001107516766399535
322,0.8166075229480455,MYBL2,0.001107516766399535
323,0.8395703437215999,MYBL2,0.001107516766399535
324,0.8187272568281715,MYBL2,0.001107516766399535
325,0.7995431230714837,MYBL2,0.001107516766399535
326,0.8860278379989643,MYBL2,0.001107516766399535
327,0.7999986802612684,MYBL2,0.001107516766399535
328,0.7856004296293693,MYBL2,0.001107516766399535
329,0.8476371725209068,MYBL2,0.001107516766399535
330,0.745004791373792,MYBL2,0.004693160778522871
331,0.7980202197626167,MYBL2,0.001107516766399535
332,0.8353554899790726,MYBL2,0.001107516766399535
333,0.8058451030565081,MYBL2,0.001107516766399535
334,0.9048601733351184,MYBL2,0.001107516766399535
335,0.8158163128670383,MYBL2,0.001107516766399535
336,0.8368836168415402,MYBL2,0.001107516766399535
337,0.8016566045162391,MYBL2,0.001107516766399535
338,0.7464605007886133,MYBL2,0.004693160778522871
339,0.7963240685926589,MYBL2,0.001107516766399535
340,0.7819977605398971,MYBL2,0.001107516766399535
341,0.8053904956037417,MYBL2,0.001107516766399535
342,0.7520156708982365,MYBL2,0.004693160778522871
343,0.779768806902665,MYBL2,0.0011075167663996276
344,0.8018157646115582,MYBL2,0.001107516766399535
345,0.12203834774923657,MYBL2,6.116649904963486e-05
346,0.7278617216142131,MYBL2,0.004693160778523334
347,0.8176370378758983,MYBL2,0.001107516766399535
348,0.9158839291961952,MYBL2,0.001107516766399535
349,0.8312344227671038,MYBL2,0.001107516766399535
350,0.7729771583399481,MYBL2,0.0011075167668735497
351,0.8463864480125384,MYBL2,0.001107516766399535
352,0.8362828290327049,MYBL2,0.001107516766399535
353,0.858060536296906,MYBL2,0.001107516766399535
354,0.8392406266867417,MYBL2,0.001107516766399535
355,0.8402559747040712,MYBL2,0.001107516766399535
356,0.6975941568537976,MYBL2,0.004729850946640236
357,0.7495839484075943,MYBL2,0.004693160778522871
358,0.841247895874949,MYBL2,0.001107516766399535
359,0.8076511862863358,MYBL2,0.001107516766399535
360,0.866737887709486,MYBL2,0.001107516766399535
361,0.9372485800021811,MYBL2,0.001107516766399535
362,0.7318650214359109,MYBL2,0.004693160778522871
363,0.8197539225449693,MYBL2,0.001107516766399535
364,0.7828973197857438,MYBL2,0.001107516766399535
365,0.8078127998689523,MYBL2,0.001107516766399535
366,0.5815839383562108,MYBL2,0.15734106598407077
367,0.8185248836985191,MYBL2,0.001107516766399535
368,0.8874097053606117,MYBL2,0.001107516766399535
369,0.8209896886952992,MYBL2,0.001107516766399535
370,0.9228716984531942,MYBL2,0.001107516766399535
371,0.7406983671537489,MYBL2,0.004693160778522871
372,0.8011589423186424,MYBL2,0.001107516766399535
373,0.9145497069749667,MYBL2,0.001107516766399535
374,0.8124900963946471,MYBL2,0.001107516766399535
375,0.8132931781883833,MYBL2,0.001107516766399535
376,0.794911572212171,MYBL2,0.001107516766399535
377,0.8450473188167152,MYBL2,0.001107516766399535
378,0.7821489270153121,MYBL2,0.001107516766399535
379,0.8881403697067014,MYBL2,0.001107516766399535
380,0.7710913763453335,MYBL2,0.0011075167718549595
381,0.8590824533286122,MYBL2,0.001107516766399535
382,0.8727814600807774,MYBL2,0.001107516766399535
383,0.8110521945489192,MYBL2,0.001107516766399535
384,0.8998910701105465,MYBL2,0.001107516766399535
385,0.7941957870793681,MYBL2,0.001107516766399535
386,0.8192027584953409,MYBL2,0.001107516766399535
387,0.8149891710688381,MYBL2,0.001107516766399535
388,0.7345019662672605,MYBL2,0.004693160778522871
389,0.7866725244335431,MYBL2,0.001107516766399535
390,0.8161974739903883,MYBL2,0.001107516766399535
391,0.8476048023175325,MYBL2,0.001107516766399535
392,0.8308368786801877,MYBL2,0.001107516766399535
393,0.7949163208972626,MYBL2,0.001107516766399535
394,0.757778121112107,MYBL2,0.0012745750917932523
395,0.8440958406138674,MYBL2,0.001107516766399535
396,0.8060506419762216,MYBL2,0.001107516766399535
397,0.842186315193795,MYBL2,0.001107516766399535
398,0.8125433608124242,MYBL2,0.001107516766399535
399,0.80281670828411,MYBL2,0.001107516766399535
400,0.8057513165259496,MYBL2,0.001107516766399535
401,0.7895336072012149,MYBL2,0.001107516766399535
402,0.9037743864889305,MYBL2,0.001107516766399535
403,0.8458752520624307,MYBL2,0.001107516766399535
404,0.7492628581506526,MYBL2,0.004693160778522871
405,0.8321009786515641,MYBL2,0.001107516766399535
406,0.8542750428314083,MYBL2,0.001107516766399535
407,0.818282859048352,MYBL2,0.001107516766399535
408,0.7800996319640445,MYBL2,0.001107516766399535
409,0.807029425118346,MYBL2,0.001107516766399535
410,0.8622200678581164,MYBL2,0.001107516766399535
411,0.7876909590961821,MYBL2,0.001107516766399535
412,0.7451402080436533,MYBL2,0.004693160778522871
413,0.8844242070435407,MYBL2,0.001107516766399535
414,0.8103296821122367,MYBL2,0.001107516766399535
415,0.8082127974431657,MYBL2,0.001107516766399535
416,0.8463601719550317,MYBL2,0.001107516766399535
417,0.914633521266833,MYBL2,0.001107516766399535
418,0.8061793313422032,MYBL2,0.001107516766399535
419,0.7449084722111846,MYBL2,0.004693160778522871
420,0.8187167305762185,MYBL2,0.001107516766399535
421,0.7722741946568924,MYBL2,0.0011075167675780961
422,0.8295091463285844,MYBL2,0.001107516766399535
423,0.8819159515781727,MYBL2,0.001107516766399535
424,0.7535051751219595,MYBL2,0.004693160778522871
425,0.8683176169499488,MYBL2,0.001107516766399535
426,0.7925512382874055,MYBL2,0.001107516766399535
427,0.7812253077650015,MYBL2,0.001107516766399535
428,0.8020202746495019,MYBL2,0.001107516766399535
429,0.8412372904782445,MYBL2,0.001107516766399535
430,0.7615697087234722,MYBL2,0.0011087531325572977
431,0.810968538546556,MYBL2,0.001107516766399535
432,0.761257878402459,MYBL2,0.0011093679120898604
433,0.7604366724606232,MYBL2,0.0011128751448276995
434,0.7978798961181608,MYBL2,0.001107516766399535
435,0.8013913904538748,MYBL2,0.001107516766399535
436,0.8376722151457472,MYBL2,0.001107516766399535
437,0.7999633025573362,MYBL2,0.001107516766399535
438,0.8502346241212448,MYBL2,0.001107516766399535
439,0.9432273328219727,MYBL2,0.001107516766399535
440,0.7952276763497667,MYBL2,0.001107516766399535
441,0.911406156589098,MYBL2,0.001107516766399535
442,0.8054523076546836,MYBL2,0.001107516766399535
443,0.7584601114360081,MYBL2,0.0011766591470936051
444,0.8609497945961212,MYBL2,0.001107516766399535
445,0.8460743011125191,MYBL2,0.001107516766399535
446,0.8518302614567643,MYBL2,0.001107516766399535
447,0.780234336331142,MYBL2,0.001107516766399535
448,0.8298670388949858,MYBL2,0.001107516766399535
449,0.8419229214607158,MYBL2,0.001107516766399535
450,0.836068346756069,MYBL2,0.001107516766399535
451,0.8808013560424294,MYBL2,0.001107516766399535
452,0.7239993785949835,MYBL2,0.004693160778533788
453,0.7515565521946331,MYBL2,0.004693160778522871
454,0.7981183592545091,MYBL2,0.001107516766399535
455,0.9102043435371728,MYBL2,0.001107516766399535
456,0.7474210014931351,MYBL2,0.004693160778522871
457,0.25728606335222765,MYBL2,0.01566835852425914
458,0.809230836382047,MYBL2,0.001107516766399535
459,0.7512152008813007,MYBL2,0.004693160778522871
460,0.9301177961791744,MYBL2,0.001107516766399535
461,0.8075091214573462,MYBL2,0.001107516766399535
462,0.6455088771572844,MYBL2,0.007723611103390775
463,0.7866824175274838,MYBL2,0.001107516766399535
464,0.8049612936162152,MYBL2,0.001107516766399535
465,0.7189349850895741,MYBL2,0.004693160779257391
466,0.8272042928746387,MYBL2,0.001107516766399535
467,0.7772790713091541,MYBL2,0.0011075167664012927
468,0.8970645735992916,MYBL2,0.001107516766399535
469,0.8487105336411049,MYBL2,0.001107516766399535
470,0.849849743194573,MYBL2,0.001107516766399535
471,0.7863748610230531,MYBL2,0.001107516766399535
472,0.8272502759752755,MYBL2,0.001107516766399535
473,0.8023368536556067,MYBL2,0.001107516766399535
474,0.8438333966178065,MYBL2,0.001107516766399535
475,0.7307585778095748,MYBL2,0.004693160778522871
476,0.794322260392307,MYBL2,0.001107516766399535
477,0.7322392969658782,MYBL2,0.004693160778522871
478,0.8911057652568848,MYBL2,0.001107516766399535
479,0.839560292338156,MYBL2,0.001107516766399535
480,0.8155784037439505,MYBL2,0.001107516766399535
481,0.723622966156725,MYBL2,0.004693160778537858
482,0.7403149108326046,MYBL2,0.004693160778522871
483,0.8256306577800434,MYBL2,0.001107516766399535
484,0.7413664280013815,MYBL2,0.004693160778522871
485,0.9018686600169313,MYBL2,0.001107516766399535
486,0.8618615421337028,MYBL2,0.001107516766399535
487,0.820602512570833,MYBL2,0.001107516766399535
488,0.7931622357691877,MYBL2,0.001107516766399535
489,0.809854576168825,MYBL2,0.001107516766399535
490,0.8465873965366634,MYBL2,0.001107516766399535
491,0.7947008097388568,MYBL2,0.001107516766399535
492,0.7403585987354471,MYBL2,0.004693160778522871
493,0.892646001266336,MYBL2,0.001107516766399535
494,0.2645320621472686,MYBL2,0.015754822965961143
495,0.7132619684449283,MYBL2,0.00469316086027533
496,0.8131005398631685,MYBL2,0.001107516766399535
497,0.7943145833514089,MYBL2,0.001107516766399535
498,0.7762468654597495,MYBL2,0.0011075167664063806
499,0.8929352753331642,MYBL2,0.001107516766399535
500,0.7905075625134962,MYBL2,0.001107516766399535
501,0.7976066092911408,MYBL2,0.001107516766399535
502,0.8040980618113189,MYBL2,0.001107516766399535
503,0.8145119282171351,MYBL2,0.001107516766399535
504,0.838123577663701,MYBL2,0.001107516766399535
505,0.8229232741198356,MYBL2,0.001107516766399535
506,0.9320331783108599,MYBL2,0.001107516766399535
507,0.8338444583829345,MYBL2,0.001107516766399535
508,0.7425577148013538,MYBL2,0.004693160778522871
509,0.8068630628506379,MYBL2,0.001107516766399535
510,0.7485754068388961,MYBL2,0.004693160778522871
511,0.7425961791505955,MYBL2,0.004693160778522871
512,0.8718090876635267,MYBL2,0.001107516766399535
513,0.898551149467208,MYBL2,0.001107516766399535
514,0.8143410546985901,MYBL2,0.001107516766399535
515,0.8510816312520781,MYBL2,0.001107516766399535
516,0.8059438757064128,MYBL2,0.001107516766399535
517,0.74668487615919,MYBL2,0.004693160778522871
518,0.7212558257833281,MYBL2,0.00469316077862972
519,0.8545048000450889,MYBL2,0.001107516766399535
520,0.739359712826435,MYBL2,0.004693160778522871
521,0.8747741666347039,MYBL2,0.001107516766399535
522,0.8046119486829785,MYBL2,0.001107516766399535
523,0.881208318354777,MYBL2,0.001107516766399535
524,0.8353482086619322,MYBL2,0.001107516766399535
525,0.8121276925774086,MYBL2,0.001107516766399535
526,0.8506488677507329,MYBL2,0.001107516766399535
527,0.7850733255842048,MYBL2,0.001107516766399535
528,0.8196848291768869,MYBL2,0.001107516766399535
529,0.8433168979693466,MYBL2,0.001107516766399535
530,0.8022664148267483,MYBL2,0.001107516766399535
531,0.8324554679936499,MYBL2,0.001107516766399535
532,0.9720178982294064,MYBL2,0.001107516766399535
533,0.7885135896435453,MYBL2,0.001107516766399535
534,0.8476213435706016,MYBL2,0.001107516766399535
535,0.8611030188350759,MYBL2,0.001107516766399535
536,0.7824897243153839,MYBL2,0.001107516766399535
537,0.8345622221345256,MYBL2,0.001107516766399535
538,0.8166935532929546,MYBL2,0.001107516766399535
